evolution$generation,growthRate,innovationWeight,gravityDecay,innovationDecay,innovationUtility,innovationUtilityGrowth,earlyAdoptersRate,newInnovationHierarchy,newInnovationPopulationProportion,mselog,logmse,evolution$samples
409159,0.035834869778870716,0.0,91983.40951401865,100000.0,2.8910132047265495,2.938310927879463,0.41706279626072956,3.64928954123143,0.8468004499578793,18488.945031458396,28.41576542760071,100
409159,0.05,0.0026853247705041616,35380.4008874846,0.1,2.657488049680777,2.472382923758337,0.3532303148373748,5.0,0.4412296471084941,17491.413713355854,39.726934132076266,1
409159,0.05,0.002822994695884604,36752.12252744469,0.1,2.658829459871022,2.472155443775912,0.3580194489201068,4.984731025896558,0.4475086542858855,17491.752023597393,39.99044224162605,100
409159,0.04963713219230548,9.642428380804825E-10,27667.933330913565,48399.36494528,2.991802718978028,2.7942858845350083,0.3773085272093965,4.853026900928581,0.7301627504048532,17553.230900434246,31.00906989355178,1
409159,0.05,0.0,17929.723236785812,66616.2571349929,3.0,2.8112604575517812,0.37512308373683,5.0,0.685461957884577,17531.118857430665,31.064269141709907,16
409159,0.04982480654270249,8.264678255195007E-4,10159.923552697033,0.1,2.6136669491373756,2.4896302239345394,0.38132471042872473,4.441501214212428,0.12701233778778231,17511.73256031447,33.92667109274366,2
409159,0.04322052072776989,6.207561999935459E-14,8035.597582405844,62822.585656660376,2.8125121415020744,2.9625028273039544,0.170717960754102,3.438079377671692,0.49204661813007056,17964.409542526828,29.825667583073745,3
409159,0.043848817370039844,2.5020010244576733E-9,39200.20684299367,24384.452341292217,2.3710769075269913,2.5904798875493977,0.2135635196085187,3.703411435966471,0.6922341621072986,17922.402834010336,29.961886371775595,1
409159,0.05,8.315246744694569E-4,9645.510465120438,0.1,2.6047301808219725,2.4941278480922935,0.3784107342631678,4.431354228873477,0.10676461765187348,17501.900424094903,35.03028742278344,2
409159,0.04097455613170797,0.0,99738.68138453002,91568.91576631088,2.6595972755869335,1.0397510046106444,0.3760280322764012,4.423697073724448,0.8932715491335259,18117.823740614695,29.30361359245185,15
409159,0.04304098944937928,1.0284788341975207E-8,0.1,66568.49688921797,2.833187009366535,2.9703876094055657,0.18262427245063012,3.422258087877994,0.5721091532739592,17976.484924666755,29.786024081408467,4
409159,0.043665838501323925,2.7429288750941676E-10,50177.99057401612,12633.653975138768,2.994141784384233,2.864857202047527,0.3704436836901827,3.4713370199087645,0.8781775708796166,17934.59601064047,29.9227013584345,2
409159,0.04433193111696571,0.0,42815.31093272422,21825.682813610914,2.581189075662844,2.7524005350605716,0.4179331010765022,3.526266526959991,0.8757822844698103,17890.368187874396,30.06332390292705,2
409159,0.04526298780844444,1.2405134211547412E-12,43380.0798568067,0.1,3.0,2.9506220821191484,0.41009703395440467,4.211380770664961,0.841851095380555,17829.274419040856,30.25090304354789,3
409159,0.04650249297628217,2.2300880731441714E-9,38688.94178770369,23265.058003267586,2.324275867908929,2.6103791845062085,0.22501781116306824,3.5694267196445018,0.8117132547703654,17749.236068562706,30.485146600955016,3
409159,0.044529200833600215,0.0,44560.95747162795,1938.7484706881016,2.982542671321384,2.9536635801244477,0.40301155793554616,4.159030252139647,0.85451046015556,17877.353350022888,30.103933992177197,1
409159,0.04632242772601944,2.7030495037212117E-9,39442.998666430285,22997.202034831436,2.4142966871808174,2.605113791859398,0.21355503270597195,3.5925826035895367,0.7040944635448886,17760.772590804117,30.452169828188232,1
409159,0.04405773995322916,2.379405684246787E-10,47043.15495186979,6365.968278721921,3.0,2.956849551280726,0.3989535238473632,4.150080550005813,0.8768429974973878,17908.52126052323,30.006094801806434,1
409159,0.04713620826807058,9.784132459775848E-10,40651.781099897205,79715.78839903849,2.9593111135245613,2.9975550374345046,0.4235536307002216,3.3928787454571596,0.8874255860226293,17708.877743384524,30.59851961867819,4
409159,0.047791368420223135,5.5286489430362785E-6,65216.92949255139,68040.49662008595,2.5971330279182343,2.907200266106579,0.44055618453037587,3.1899026358426568,0.7330321922677099,17667.58094145716,30.740081385393896,7
409159,0.04980724049418031,8.768713591241E-11,28144.477255126105,57258.63141588361,2.9962656080022994,2.716256834084712,0.3696817332887914,4.657980295206617,0.7235830805413489,17542.850369873453,31.03507051770668,4
409159,0.04796918163870631,1.7353941238077608E-7,41646.20292270677,42929.91342843877,2.921128273708021,2.9702714269678303,0.45466267382857883,4.008851855422831,0.8591080246500746,17656.400832482665,30.7423794244914,5
409159,0.03864948764235691,1.4971306051957627E-8,98462.02478813715,100000.0,2.527286003892476,2.7859745902514987,0.405593358758066,4.602798723193155,0.6735732647560394,18282.160972080583,28.758285614798798,1
409159,0.04761663129424503,1.651988048783703E-10,42230.51490792266,43203.81669449925,2.9009746330654886,3.0,0.4607541055292285,3.9356443560743894,0.8345479982621867,17678.532172643478,30.681787333043882,3
409159,0.03703313826934592,9.446783570252764E-11,87056.17858556003,100000.0,2.802691838931114,2.972995091325985,0.4380042250182641,3.543269651431784,0.8081355029891548,18399.835770840047,28.484858130561943,2
409159,0.04226541182959686,2.519942605924937E-8,58646.716503787546,100000.0,2.7987868735334462,1.991609245973357,0.5,3.719822548332373,0.7754210412646861,18029.02286978858,29.609868956491738,2
409159,0.04667457107847536,1.8659598805155516E-10,57216.88384507606,6756.384693345414,2.9264929485604547,2.7661674677691934,0.49110069988726157,2.581510604353686,0.8887313712878047,17738.2398780172,30.51633182602948,2
409159,0.0363684610956553,1.5580754633496454E-10,76151.65727338451,98375.55990415445,2.6735560976093855,1.8928893130729714,0.4770481489220876,5.0,0.7429628724751057,18449.064969857765,28.429656967132754,6
409159,0.038499149313247605,1.946094125657902E-9,88817.7934773376,83962.35588339283,2.947928520528642,2.7924298988898504,0.4473387677451397,2.7270909820161293,0.8067723653435651,18292.985610284082,28.726732832098392,2
409159,0.044822512935282416,0.0,44588.945967270185,939.5208181012288,3.0,2.956435947703228,0.40081234325621806,4.149238030913911,0.84831897831936,17858.07234621701,30.163448424730465,4
409159,0.038208966147272795,0.0,98831.66027342505,96785.03566376006,2.7823307076555555,1.0,0.44697945454121557,4.809913895801011,0.7355587575270998,18313.94871153295,28.668732006233917,3
409159,0.03835723011027939,1.1937101263194238E-8,97482.2747764475,96915.04162278949,2.547526680768586,2.7957436370529933,0.4029430512678188,4.684786439087104,0.678312375265345,18303.22656038552,28.697963649199174,9
409159,0.0491365823916395,0.0,38801.78851619617,67887.09040872515,2.852050261262504,2.8951193619362776,0.4727604501312864,3.441214609225182,0.7723702942942793,17583.926693787216,30.9312197683162,3
409159,0.04896628332088809,0.0,41331.92298872678,68949.11019073178,2.851904599027546,2.8912884105625603,0.4696750206249922,3.444382129689338,0.7713896041369998,17594.42167800502,30.904270884006856,9
409159,0.04210151674848021,3.5251812514467865E-9,74050.51370662749,94825.5285761693,2.8432685464278817,1.9056253278974546,0.4623376255747688,4.9509698338291095,0.7517913047160798,18040.202988630594,29.571640865693155,4
409159,0.04930707928345134,9.662198281412885E-9,29727.537400568035,49171.611947373975,2.845438426652513,2.815848319368895,0.3739386660991597,4.950588262288401,0.6421685018061477,17573.445840863642,30.95800744780539,4
409159,0.0481363955200696,4.603074505533245E-8,41559.0132626585,0.1,2.596251699504588,2.7256124357501363,0.39961023382904054,3.561139115506142,0.898809418879166,17645.942796711017,30.769830490223292,1
409159,0.0487982478247603,0.0,39543.95855504192,58507.5387076383,2.8359839347206375,2.931129979051957,0.45766065747195817,3.4588356383590386,0.7650568148395327,17604.80293005188,30.877442838517627,1
409159,0.0454369495571017,7.104830345450376E-9,35529.73079277039,16600.36285457245,2.4034310063115534,2.6289605484947343,0.2090823968797823,3.499910695367936,0.8920251996628346,17817.952577883,30.284860887684772,2
409159,0.04068125589698362,4.326009276401723E-11,7535.451218013858,65037.27719760331,2.744460636000137,3.0,0.2216387882405068,3.1811918469354925,0.6774188348080666,18138.24031393903,29.232692063274644,3
409159,0.04615318597805371,1.6772871555382792E-7,45559.16941953666,0.1,3.0,2.896338318840147,0.40568483901409724,4.212475157821174,0.8507499684048331,17771.6444533159,30.42262756337573,1
409159,0.04863047261526453,3.776224647438108E-8,89282.95707236063,82523.63304540404,2.697836941681187,2.6639480076995024,0.3189306778677299,4.9633474427175654,0.6865141567416166,17615.193943890983,30.85060348221788,1
409159,0.04830174669019671,4.581775335681128E-8,42066.37765639826,0.1,2.586510912364291,2.7268162327116348,0.3985848295778539,3.5937579678934863,0.9,17635.627303233636,30.79717826702539,1
409159,0.04846596194252128,1.0088572777305E-7,36241.08099855633,42363.50005871625,2.959477327924398,2.7530060758451502,0.43907359761692316,4.120830389119764,0.721600889830316,17625.407839263215,30.824184653165588,16
409159,0.03806714752682048,0.0,94104.95275330938,97331.61413103945,2.9430218636987595,2.794508970577313,0.4630633931117666,2.6344711050284655,0.8296264228435409,18324.22717292362,28.641880841689325,2
409159,0.04118146622930693,3.664290931397768E-12,99890.57143574787,90747.3800306647,2.577798762402003,2.6231337468724845,0.3279154492280553,5.0,0.7157510303171754,18103.47451360898,29.35346273047946,1
409159,0.040829036415647973,2.07110426356892E-6,99247.78196310719,92142.08610886791,2.655830943423955,1.0470998806548086,0.3752498185245507,4.428686578786852,0.8929167002232314,18127.946980199577,29.284648383789463,5
409159,0.042693517869865596,4.919195703263881E-11,37082.65168508735,48112.37794841876,2.4655931383554788,3.0,0.22084297461513405,4.964843507932023,0.8397675519722636,17999.947756328664,29.707777405809427,2
409159,0.039980295137091885,1.9313093588360354E-6,86183.38664628641,99190.43890570219,2.599407945617542,2.52713575120491,0.43089990928263533,3.8613323200727745,0.729933296035044,18187.40209534175,29.078645294136134,2
409159,0.04012124095534861,9.114983123197719E-10,85562.11700876597,98967.1693760544,2.6200736703528174,2.542653374793362,0.4310394719608328,3.852336410143012,0.7322313404600749,18177.472533099954,29.097258147197422,3
409159,0.049476105626160845,0.0,26678.849650717544,58217.0416839733,2.9128671631663496,2.7033608810261343,0.3741757751357267,4.7334271431263995,0.6497444037401785,17563.081120780345,30.98424078183569,5
409159,0.036888573140431626,7.809922164231507E-11,84574.10338659344,96263.48314356405,2.801513169616931,2.9654196692849393,0.4388425133816979,3.4604185860411114,0.8071740438479316,18410.50092619553,28.469446426602065,13
