evolution$generation,growthRate,gravityWeight,gravityGamma,gravityDecay,logmse
6000,0.03658458151731265,0.0017669886896756995,3.960204681191362E-6,169.0001587651669,32.85868039754091
6000,0.03580935703749756,1.2933099936796865E-4,1.9335482141803122,44.00078181032229,32.81578576895427
6000,0.03648407346848693,0.0017516449064400145,5.988757768354845E-6,145.00077839847245,32.85758894861276
6000,0.03658028831215312,0.0017521921075563315,5.233185503586875E-6,161.00051832232114,32.85833400298734
6000,0.03649087833583341,0.001762732928135059,7.586447283146783E-7,150.00025824679122,32.85782946294838
6000,0.036447995297333606,0.0017164750971123022,3.593998653296134E-7,128.00062169319483,32.856708572050984
6000,0.03651117453510439,0.0017636412564516876,3.0379557154843063E-6,154.0002575676024,32.858016505003924
6000,0.03657567342884986,0.0017644317906687715,5.879088109260067E-6,166.00065845937104,32.85855210037493
6000,0.03658973777238383,0.0017586580452347358,5.9872106369753916E-6,167.00146928242157,32.85859518914963
6000,0.03651846974340258,1.2223409822031974E-4,1.279192114612452,66.00085270566412,32.84425989393668
6000,0.036251888202687176,1.1124017564583399E-4,5.304812184105947,17.000922849926628,32.76700002649328
6000,0.036329041249232336,1.0923929776484296E-4,10.0,2.0009841059850326,32.7643282595516
6000,0.03671601861427664,0.0017649487086675792,2.5641288454903347E-6,197.0436002642396,32.8597886290796
6000,0.036423832675108715,0.0017041815478783231,6.031653279255772E-8,121.00063760553772,32.85631313601985
6000,0.0360182170897043,1.283137285388132E-4,1.5692482954104616,54.00073380519634,32.831302904577264
6000,0.03582257296823557,1.301785015667021E-4,1.8074667279951235,47.0007953857182,32.820899374265196
6000,0.03659789156370238,0.0017631020560913567,7.188720832208096E-6,170.0001559420334,32.85872281455886
6000,0.0357955001407119,1.2666302390467384E-4,2.4476810819200114,35.00089150709292,32.79858582353219
6000,0.0366519392222787,0.0017657280984252944,6.542449881767818E-6,183.00570135628809,32.8592535047773
6000,0.03636584317282814,0.0017061344752557974,2.567624425677375E-6,114.00044037796873,32.855895194364415
6000,0.03645942355906572,0.0017293005332590556,9.234572679618554E-6,134.00043779268526,32.85703143610504
6000,0.03634169485758967,0.0016554729778160697,8.169841848964994E-7,98.00062240287893,32.85483460500401
6000,0.03622691075666806,1.1202707072243578E-4,4.991935240363134,18.00116324844874,32.76812308976336
6000,0.036589092228997415,0.0017700510285425315,3.519217014701486E-6,171.0009220345769,32.85876490077786
6000,0.03702749164291587,1.1802670667010776E-4,1.0764577868785103,77.00062334906742,32.851734337011244
6000,0.0367065685610577,1.2038943358988932E-4,1.2000102591020825,70.00065195422957,32.84738997593394
6000,0.03660546102816319,1.2147434860106702E-4,1.2377453809107757,68.00066763832982,32.845889898752326
6000,0.03645190680114693,0.0017266050123170226,3.0437674224726547E-6,132.00042170877708,32.856925255874174
6000,0.03616545254714098,1.2627561507471712E-4,1.4618429388419119,58.00084661414211,32.836275008374244
6000,0.03638094306447633,0.0016768774265138672,5.319386879051769E-7,108.0005155730213,32.85551560784598
6000,0.03638331447068496,0.0016873661745917961,3.3139609520529044E-7,111.00049240312174,32.85570766151679
6000,0.036346524791905914,1.0840061380119454E-4,10.0,8.668363374621958,32.76260961403685
6000,0.036391306114981696,0.0017014711747452465,1.380178516308176E-5,116.00129556418408,32.85601716111871
6000,0.03620556095206913,1.1266154841960888E-4,4.708722622267063,19.000906036652562,32.769365279879956
6000,0.037055679413567175,1.1825827776440869E-4,1.0613457239553,78.00061602784452,32.852252579358186
6000,0.036480431396842726,0.001755805860552959,2.136235929849049E-6,146.00051054984917,32.85763765364202
6000,0.035791520154327315,1.2871473489194817E-4,2.079605010477072,41.00081205981758,32.81032117195519
6000,0.036561113611136814,1.2192652698224399E-4,1.258002113342411,67.0006658061503,32.845091548881356
6000,0.03642815814616129,0.001711834172166428,9.628895179713699E-8,124.00053129954108,32.85648518701737
6000,0.036311967210533896,0.0016234850994131696,6.4340142264301135E-6,87.0006241111006,32.8540005355623
6000,0.03667974805760208,0.0017559139670009435,5.391594578032011E-7,185.00049379557242,32.85933175957638
6000,0.03588473633409961,1.2934244480202313E-4,1.7328099498798641,49.00075562767269,32.82409269741975
6000,0.03580658738446583,1.2983104163042552E-4,1.8890379664545167,45.00077624333133,32.81753117482342
6000,0.03626945251450801,1.1065346396451481E-4,5.658608025122195,16.000930112548694,32.766004307129286
6000,0.036320014410034226,1.0914138679064701E-4,7.048659773771733,13.000935210884151,32.76381298146052
6000,0.03631120090524421,1.2419694946400303E-4,1.3908369014139863,61.000838992104015,32.83956127544899
6000,0.03647726674072229,0.001751202997108447,3.059656342749049E-6,144.000639739222,32.85753990401469
6000,0.03666165964247633,1.2078386106145365E-4,1.217264329746816,69.00066519319729,32.84665589010393
6000,0.03645357926032957,0.0017225411745292428,4.0275700736293865E-6,131.00066539789003,32.85687176699239
6000,0.0358099974639244,1.2777006259140553E-4,2.1883976919131927,39.000829365884854,32.80651044713207
6000,0.036477925941316276,1.2271386837427826E-4,1.29837468534571,65.00076137506869,32.84339325938438
6000,0.03649089670051133,0.001765468295580718,1.9940900250822087E-7,151.00041346007208,32.857876758951505
6000,0.03637978093192424,0.001704349416033167,1.3067262423920094E-5,115.0007735158437,32.85595653431255
6000,0.03657778419467517,0.0017609038801195674,6.772656110895815E-6,165.0003230683064,32.85850885908061
6000,0.03632297728814017,0.0016355029006946188,2.521103797639502E-7,91.00071867518686,32.85431535435524
6000,0.03631825150184569,0.0016287132968019185,9.278133166883276E-7,89.00085226416898,32.85415970555594
6000,0.03658039616068151,0.001766979399800323,5.871566662346589E-6,168.00017077086974,32.85863790762806
6000,0.036345963091555515,1.0840691356974477E-4,10.0,9.000956822432558,32.762615008588796
6000,0.036350108246217414,1.2391045857884086E-4,1.3657282238783846,62.00069781761685,32.84057577761819
6000,0.03591626487319676,1.2255964376965141E-4,2.883682430664412,30.00085106678593,32.7884850340784
6000,0.03634100591064458,0.0016407798565544085,7.46873234131422E-8,94.0008034277453,32.8545427147515
6000,0.03712326544167832,1.1907276761822033E-4,1.0271759609273297,80.00065106467672,32.85322269139404
