evolution$generation,growthRate,innovationWeight,gravityDecay,innovationDecay,mselog,logmse,evolution$samples
29000,0.01017673940392726,0.00544246452369046,3172.63622028281,9396.808205374555,28301.85097816001,45.63239191943494,74
29000,0.042902703646356365,0.012250104897820264,6989.881786386656,3527.343193877986,24599.1319182031,52.963881108706666,73
29000,0.035873553354549725,1.9797258097170924E-7,17892.120158426547,0.1,24966.495397888917,28.421375863840204,1
29000,0.05,0.0,6127.536064654954,20000.0,23635.223518007853,31.06508538914146,1
29000,0.043847042528400035,0.0,16063.387004023727,849.6134897602412,24182.835407878643,29.963375800864274,1
29000,0.03581001122563187,0.0,0.1,20000.0,24973.10473830561,28.422607569657007,24
29000,0.039655740634479686,0.0,973.3748554810371,18884.028611315523,24583.729443576016,28.990254226539722,2
29000,0.03973598528153269,0.0,3114.323353452477,20000.0,24575.82949761053,29.00921323464695,1
29000,0.043010241316396886,0.0,4582.5169937803075,17727.538318469175,24260.998843909656,29.781208638304378,18
29000,0.041201834511764394,1.61766840892916E-11,9693.87718874855,1377.2690814457753,24433.08575026361,29.3614797670408,1
29000,0.0395749529095848,0.0,1811.5086703119766,16532.377596163722,24591.69193188223,28.971254402649762,1
29000,0.0486455524240152,2.192354994224588E-8,12768.65616748278,0.1,23751.79744317857,30.853855800763768,2
29000,0.04816947744387363,0.0,0.1,20000.0,23793.291710581638,30.775897771069012,1
29000,0.04112175520700215,0.0,17942.701054643563,1851.8027061867465,24440.807776255624,29.342270748899555,2
29000,0.04309345760868035,0.0,2902.1164166046715,17594.312343500977,24253.184735838808,29.79969882368953,1
29000,0.048733414515424386,0.0,0.1,18566.313073640504,23744.16901652932,30.867965643355394,2
29000,0.04808159749408378,0.0,9215.042432077096,19109.51256443662,23800.98116036141,30.76129648444011,5
29000,0.04882045309867175,0.0,1384.0392292485067,20000.0,23736.62137860344,30.881930163690637,8
29000,0.03707514248538816,1.0581844790955501E-10,14908.350558793725,0.1,24842.646433020716,28.496209424868965,9
29000,0.04242230196266318,5.283830765260247E-9,452.74036696180076,16829.698386822583,24316.467709347493,29.648370965768382,3
29000,0.04027806534262014,5.523296688299231E-15,17716.798804614464,1354.6264734572087,24522.697087123568,29.138880167292445,8
29000,0.04855798770310763,0.0,0.1,19620.451020737924,23759.408903154585,30.83962325052203,7
29000,0.04128226096892795,0.0,15639.333527839175,0.1,24425.339017813156,29.38073712507189,3
29000,0.04042971252259932,0.0,11633.517599915745,1739.0862141402877,24507.90604744516,29.17544488091135,1
29000,0.03873864922154005,4.882738677276725E-9,548.27472665139,19762.174812863293,24674.6568052083,28.782433618375247,3
29000,0.041746151222252746,0.0,17007.68600554703,3379.4577116802648,24380.82770712603,29.49097040403083,4
29000,0.04144274118465969,0.0,9997.82188474622,2503.370467081566,24409.907666897463,29.419045516124672,3
29000,0.04720563341136419,0.0,0.1,16994.958226530624,23878.140619679787,30.61181962486351,4
