evolution$generation,growthRate,gravityWeight,gravityGamma,gravityDecay,mselog,logmse
20000,0.019269468712318518,0.049999999999999996,2.6253820309546556E-8,1486.7207508419788,607.8835155826939,35.17754814911293
20000,0.032343076488206925,3.736545789446035E-4,3.139041632716185E-6,1.018519470721494,1279.4488774125944,33.03329911694149
20000,0.01257657623305336,0.043103513497015467,1.8815777921714545E-4,2700.830832693099,685.8751690327975,34.243176170097215
20000,0.0061060596481049695,0.04209332895015799,2.6343454473679927E-5,4942.611950970246,806.0851520464233,33.68604736361545
20000,5.36612830721282E-4,0.03752061812208868,3.1022353425855255E-5,11939.957588848734,1073.5663155261293,33.12367419258912
20000,0.016950274730061273,0.038439954009194297,6.062462319042491E-6,2561.363450652153,690.0481762195659,34.21417134635579
20000,0.01839352088874086,0.029595982419875752,1.467078740872722E-4,2985.6179825178447,808.7709628474411,33.67778574507761
20000,0.0,0.04968736033917595,6.054385169061213E-6,4936.396763783215,776.5491790304333,33.79655739314796
20000,8.75089713338705E-6,0.049584183898148435,2.6296160419049288E-5,5340.482369126208,779.3534446042629,33.78584778905244
20000,0.001291634115548184,0.03651440219056019,2.241005011790528E-5,9661.966574102786,1080.0755338989393,33.11765045972073
20000,0.018525292652521678,0.022964661151107416,3.777248228509176E-6,4742.652134528554,967.9552664890404,33.2651555803559
20000,0.018203990556787106,0.030037751984158412,1.4035874960764369E-4,2935.9820514470725,803.5119707718926,33.69638989838092
20000,0.010538380157221913,0.04387481128165968,1.5026576903082962E-4,2809.7076928053225,700.9774265981063,34.15450851771
20000,0.03745773648001335,1.5703575041977342E-4,0.0015402985613792656,0.1,1098.1412782400228,33.1016929766036
20000,0.00516755010802046,0.04811059674085982,4.762280553610663E-5,3234.093459435559,716.0095650802731,34.07241833081271
20000,0.009206315672043898,0.028802544287102286,2.8644589072302106E-5,10877.456334383374,1076.502893110367,33.1209833573687
20000,0.0014482592392499587,0.04866959014132467,2.7713190527618623E-7,5172.531370096657,770.17741977242,33.82207385751863
20000,0.03373661556032649,2.829441413845493E-4,0.0014482316220888723,0.8054911494794506,1227.1386888433215,33.038172765523626
20000,0.0,0.04988465097379502,2.460692426984541E-5,5004.187087732795,773.3117971054902,33.80981832287659
20000,2.1832112981644885E-4,0.04112135401100626,9.088926687538476E-6,9506.975304236483,972.7868593255528,33.25685416397386
20000,0.03378267682650162,2.963871377022512E-4,0.0015278919763483752,0.9376580002336482,1224.9149721793729,33.038496132336384
20000,0.014451992729213551,0.03727805645387217,3.249032701164466E-5,3172.968611396083,741.847501959173,33.944567213239765
20000,0.002732134486385443,0.0444688287218333,4.924873484386608E-6,5907.091875460788,827.1582247096673,33.614247233468326
20000,0.01929014564595116,0.0356303275552855,8.750855087630313E-6,2973.307694124394,698.7550423517578,34.16557527911537
20000,0.012645889403529773,0.044703396953184524,1.8120997980569664E-4,3146.116220348644,670.0967144719853,34.34774056413366
20000,0.015696039539942832,0.046957102231724605,2.9343265785711524E-4,2172.5538332982583,626.7186996995597,34.73285438551561
