evolution$generation,growthRate,innovationWeight,gravityDecay,innovationDecay,mselog,logmse,evolution$samples
7000,0.03890316050253456,0.014140850860700993,6004.538553503126,2009.1725145417784,59454.63848714016,69.59424670187366,26
7000,0.05,0.0,12049.710735732313,20000.0,56514.25225102812,36.08352905513213,14
7000,0.012702501441830445,7.416601994976275E-6,12.851578249423904,4822.919698402687,64641.637700240666,31.32807068922034,9
7000,0.012848711970042136,7.96637094609073E-6,64.38760530538298,4277.480218700651,64592.3145043452,31.3270538607457,1
7000,0.04271806901037119,3.775541544812124E-9,13083.072010809248,9024.98282371643,57535.528405515026,35.41732811446447,1
7000,0.013166158621003458,1.2063212944394842E-5,236.2033649258204,2551.253195425425,64485.78184671135,31.32786207655208,5
7000,0.037387997445075614,0.0,14373.675472715666,10394.087921224545,58427.745427330134,34.854219272367374,3
7000,0.013019993347536658,1.0787024195368411E-5,171.47537387053717,2449.5801532918385,64534.72939921956,31.327349586993158,2
7000,0.013370914286590608,1.0925293775243742E-5,244.6091667092596,4248.363134822936,64417.543511678436,31.328507601183873,4
7000,0.027636966295987327,0.0,4416.466899847459,15963.159991516026,60428.26167598408,33.545845541507475,4
7000,0.02207052550228937,0.0,3953.3364490544873,14434.217070643332,61817.25749879713,32.53500659382499,3
7000,0.03768379531253799,0.0,16389.00626164055,9351.908422554141,58374.756535172455,34.88761989709586,3
7000,0.01577777357514509,4.6597491266031126E-11,0.1,770.1425919820579,63640.818171497085,31.411525049301943,1
7000,0.037975341025403314,0.0,5796.6151204560765,18699.776245950492,58322.94176799139,34.92026543231276,1
7000,0.02647525557768057,0.0,16919.055678400055,13689.05946134762,60702.13458940997,33.35416338515511,3
7000,0.018316170384055218,0.0,21.496229317011988,6422.167876194578,62870.52365674151,31.775312710493644,4
7000,0.02277777592349373,0.0,1486.73897558351,19566.505836136945,61629.72569598324,32.67616865623413,1
7000,0.03182603561290637,0.0,2810.8710309370563,18987.817490071706,59505.990806352915,34.16499035829568,1
7000,0.015613140275871604,0.0,0.1,18324.210995490408,63692.48080452189,31.39854404204144,9
7000,0.025372360818980262,0.0,4224.170211844113,14375.469660753088,60969.76512241977,33.16296179134271,2
7000,0.026265520750600475,7.2989690574154994E-9,4272.316685595225,17393.005251019662,60752.452052581815,33.31856247781069,1
7000,0.02741084240554187,2.717895867881704E-9,1002.5070024345074,19858.666223021017,60480.93429810355,33.5093100779215,2
7000,0.015941602113983884,0.0,0.1,0.1,63589.61794498644,31.42601109932423,2
7000,0.030113753624820345,0.0,4047.0479472391735,12663.64868928545,59870.935061597294,33.92435529608732,1
7000,0.021527110427565055,0.0,2968.137532277227,7375.4307506490495,61963.63434889318,32.42460814294317,4
7000,0.03659681125576197,2.1588877509035947E-10,10883.75367109209,19530.943382455145,58571.568396141265,34.76345449851496,3
7000,0.013745785320065882,1.0115341116436119E-5,356.35033226451657,3835.4764324664334,64293.488847938046,31.33299989555615,12
7000,0.017450140879240655,5.270086100943398E-9,7198.289526407984,0.1,63127.86192674855,31.623244261171916,6
7000,0.024055146176456398,0.0,0.1,13436.276857472707,61299.39306155046,32.92228318775075,11
7000,0.02385984789218977,0.0,2546.8218327799054,18704.902617394368,61349.2095143473,32.8854481019261,8
7000,0.021883933623795714,0.0,73.55961907856366,19051.279814102298,61867.293203712514,32.497267037944496,2
7000,0.021711116039044145,2.5647956777902138E-11,4185.968915738012,10356.72081640227,61913.84538540199,32.46215204613768,1
7000,0.022276106597513928,0.0,2913.05531700205,7147.513734026318,61762.40131868063,32.576359492984736,5
7000,0.034501358905378386,0.0,5443.819686616878,18719.737784392928,58967.51321016501,34.51219921687989,4
7000,0.037075227983661245,0.0,7499.820893186925,9260.862460423987,58484.23581764602,34.81859000457564,1
7000,0.04087768040877527,0.0,14772.350913438182,11568.16570031271,57828.93113923136,35.23151310300871,1
7000,0.023501727587645915,4.501872667321287E-8,18160.970710430374,8220.012364608203,61441.20213317338,32.81747283610852,3
7000,0.025170679039890606,0.0,0.1,20000.0,61019.523348276285,33.12698888898133,4
7000,0.015181665216657654,0.0,442.6834799943148,12272.72862720287,63828.88873476785,31.372292006187887,2
7000,0.047644796034460785,3.4149530942193255E-9,8602.947548993581,20000.0,56821.22942125568,35.878602846508066,1
7000,0.0363312915903577,1.9064034641516463E-7,5026.680636205738,16179.08155837346,58620.53875625175,34.733436207034345,5
