evolution$generation,growthRate,innovationWeight,gravityDecay,innovationDecay,mselog,logmse,evolution$samples
10559,0.025409490177449364,4.974850302884638E-5,10.66219671584085,7791.767711706949,157.72883326278856,32.19235447662209,3
10559,0.025567013619904447,4.779445370804069E-5,1.4406444379615995,3036.045561634931,157.9266349650233,32.19192856637223,2
10559,0.025595557438418057,4.7581053407564454E-5,0.1,2733.1843485750014,157.97175888927387,32.19187676015525,2
10559,0.025435257562554617,4.9547495911117664E-5,10.749905076924467,6222.40227446206,157.75769883006527,32.19222888777289,7
10559,0.025434234973885222,4.954155479007595E-5,10.119082336459956,6322.994200792831,157.75532166163015,32.19224581321306,2
10559,0.02552961392586597,4.802676819611633E-5,2.0733076312684107,3040.4415142088446,157.87117866662174,32.19202893561615,3
10559,0.02532828781075254,5.0073580484370946E-5,8.650048470297182,3952.397924042859,157.6478190389517,32.19292737375838,2
10559,0.025366210957369097,4.989499413633838E-5,8.738511544472138,4133.710631068414,157.6817040249397,32.19266659390667,1
10559,0.025119352479974735,5.067368779832125E-5,0.1,1481.4844657311578,157.53408758375167,32.19530696492738,1
10559,0.025326520639718426,5.0065211885566414E-5,8.390848044118458,3923.6859741766675,157.6459575685312,32.1929525196472,1
10559,0.02528774673628216,5.033177387736328E-5,0.1,1876.971775848982,157.6115007182065,32.19335953275884,3
10559,0.0253851136799313,4.979730181085159E-5,10.268794619383728,7550.701250054344,157.70279482532575,32.19250167964983,1
10559,0.025263658071141573,5.046748538162703E-5,0.10036168638125752,1527.45313938246,157.5951689383985,32.19355472047201,1
10559,0.02559276450084132,4.7515546847817586E-5,0.1286664069045627,2725.5276250648058,157.96726911853963,32.19188331143209,1
10559,0.025363133370853254,4.9859391557973E-5,9.246654371197339,4435.915341001074,157.67966732979602,32.192667819309484,4
10559,0.02522445380453925,5.084919478838548E-5,0.1,2021.5985045517125,157.5721695058674,32.19391221491611,2
10559,0.025412845158265824,4.9716857319093406E-5,10.318267321607246,8243.195538688464,157.731799096767,32.19234387867234,1
10559,0.0254319976077982,4.952422359927048E-5,10.119479461115523,6192.649827934095,157.7527718139924,32.19225595190303,1
10559,0.025314318994311663,5.0370658716527634E-5,9.11132999708982,4211.500452043596,157.6370935552685,32.19299600390856,2
10559,0.025603439945259432,4.748959217388664E-5,0.1,2774.733688556832,157.98465448687566,32.19186523837271,2
10559,0.025247394463191887,5.0701679543997964E-5,0.7034042233247553,2534.5165860599686,157.5850271274792,32.19370630386566,1
10559,0.025237412684820066,5.067852355374298E-5,0.1007217895833274,2663.1256772656075,157.57929632108988,32.19378797983503,1
10559,0.025474264248366237,4.973695033925557E-5,12.052409574816007,5454.151476994192,157.80742630427528,32.19209438490849,1
10559,0.02537005531598567,4.995645551296288E-5,9.855324618217814,4323.654893998687,157.68723646346592,32.19259586423474,9
10559,0.02531122268068515,5.013538408579288E-5,8.717487091354519,4212.156131578363,157.63414471933635,32.19305840574016,5
10559,0.02535146225194017,4.9867216625491215E-5,9.440471110552268,4666.207095575968,157.669293138378,32.192748897970155,2
10559,0.02501767063708243,5.4156936858765284E-5,4.421740902591068,5146.790164512583,157.5261289365281,32.19722302081983,2
10559,0.025559365245188405,4.8025310320712745E-5,1.1328093688588767,7615.509651542901,157.9148797152618,32.191951324047594,1
10559,0.025552946198748757,4.8111915471377816E-5,0.1,2951.032779690541,157.90518902275284,32.19196969458507,3
