evolution$generation,growthRate,mselog,logmse
100,0.027432610494347687,827.8056309408087,33.55364510636271
100,0.02743849426986286,827.9623024812321,33.55326713425229
100,0.027432581663043173,827.8048635250065,33.55364695836666
100,0.027438480598594835,827.961938307081,33.55326801254302
100,0.027432558249904933,827.8042403291021,33.5536484623292
100,0.03586554402199762,1167.9240720015061,33.03611156169195
100,0.03613043775927725,1182.106512436769,33.02461125162055
100,0.036137972595923405,1182.512837351809,33.02429349137849
100,0.036146405017721796,1182.9677559900438,33.02393850584264
100,0.029405971056045928,886.9915333493032,33.424866373814645
100,0.033198616498046084,1036.4737317384547,33.17966045005998
100,0.028765295266076497,866.3314011568241,33.467032732116685
100,0.023341087086049418,748.9736489687302,33.8027855153113
100,0.02949036375854564,889.8148215735359,33.41929758393073
100,0.020824237759691774,732.0263214963359,33.94013873512686
100,0.0213914970621524,733.6425622266697,33.910293371581
100,0.02139374081098208,733.6515423159474,33.9101740378057
100,0.021405935922215166,733.7007052362832,33.90952526379906
100,0.0214029334988965,733.6885457716006,33.90968501901679
100,0.021405673301554892,733.6996402037114,33.909539238241905
100,0.02495295917020686,772.7039165046353,33.70821528935478
100,0.03790203895641936,1282.0021119215278,32.96644842902451
100,0.033322234479678484,1042.100811508819,33.17217346452284
100,0.03331154580987087,1041.6124395010725,33.17281853315752
100,0.03332223227146203,1042.1007105783892,33.17217359774458
100,0.027841685900316507,838.9839935622568,33.527262748360684
100,0.02785314901322927,839.3055537770126,33.52652056015535
100,0.027865943920462058,839.6650069575053,33.525691965602526
100,0.03641756838601249,1197.7036508246597,33.01288453843245
100,0.022692805356634475,742.220799966627,33.839381507707046
100,0.022548827275579195,740.9426760494632,33.847394960675345
100,0.03236546375763587,999.7626857660911,33.231445966789316
100,0.0323654599382912,999.7625223577479,33.231446208737246
100,0.02804834032809683,844.8502835860197,33.5138600674819
100,0.031672393724241125,970.8560474353392,33.27587419084459
100,0.026037839893143483,794.0987314875091,33.64183400388704
100,0.022670063111038453,742.013525484818,33.84065005176917
100,0.0365793010788056,1206.5911748920564,33.00663643254827
100,0.034448204283083705,1095.4630065935223,33.10709882740807
100,0.032956590094795755,1025.5908600852113,33.19447905874748
100,0.027138184366620327,820.1197171134344,33.57249990610343
100,0.0243382243658954,762.5016504927969,33.74487346035911
100,0.030703264703826547,932.9701785572332,33.33923239469958
100,0.021390200428869643,733.6373820005265,33.91036232840296
100,0.02157171391330441,734.4283749125078,33.90067627828891
100,0.020602972156023972,731.7514778197745,33.95160554780762
100,0.030539742235353513,926.8733013813933,33.35000538053304
100,0.023132352667137264,746.621952702384,33.814660337933084
100,0.022074980372958422,737.3110200863744,33.87347365610545
100,0.028423816845306028,855.8825851880814,33.48939417606184
100,0.02361864657282615,752.359768233859,33.786861306792076
100,0.030101977164008455,910.9768242660931,33.3788997555013
100,0.026415753339055728,802.5508000131834,33.61823487022674
100,0.036522436284410355,1203.457983844876,33.00880305903901
100,0.031771628372932126,974.9029947846009,33.269455901535544
100,0.020905498119423903,732.177564104465,33.93590294929313
100,0.022886875770541475,744.0715493559514,33.82851421622869
100,0.03674769535226214,1215.9225710962548,33.000416963439356
100,0.030182661946099365,913.8599560208163,33.3735703732753
100,0.03960342933651392,1385.9661067880904,32.948792975332736
100,0.029110973813594822,877.308402216425,33.444309679660314
