evolution$generation,growthRate,mselog,logmse
11892,0.1,15367.248985954724,35.05224289864805
11892,0.035833756377516346,18489.028583264982,28.41576548779809
11892,0.09648568588437507,15473.717604824888,34.86814409018049
11892,0.09764413960355815,15438.016020850506,34.92955701718393
11892,0.09102697022244294,15650.278093490733,34.56819605281071
11892,0.09880870326616997,15402.72932952198,34.990564820223724
11892,0.09208684895729437,15614.894787873598,34.62788191833755
11892,0.09316181315646133,15579.558155621375,34.68767900872054
11892,0.08998216066598246,15685.693103606714,34.5086254528465
11892,0.0953588979462968,15509.026066256412,34.80769106870919
11892,0.09425223560254384,15544.271571186282,34.74760302706779
11892,0.08896005346577085,15720.859559797747,34.44961884455432
11892,0.0430983202431309,17972.625290933403,29.798622727757593
11892,0.042584993837981665,18007.300692713678,29.6831016411437
11892,0.04361132927222146,17938.234757167436,29.910951699124205
11892,0.08797824793972552,15755.131233225595,34.3922338088674
11892,0.044115610450715326,17904.68374179856,30.01824859926493
11892,0.0446276404540596,17870.873031983905,30.1240229970285
11892,0.04208291617613551,18041.473551814463,29.56727715232474
11892,0.087037081458753,15788.44278015245,34.336552159573536
11892,0.08610398063272516,15821.917606888288,34.28067532919366
11892,0.04111940705637784,18107.773664593085,29.338532530352953
11892,0.04160449497225098,18074.275088239105,29.454603095240714
11892,0.08519263547415507,15855.048748268855,34.22543220554795
11892,0.08429626654136245,15888.061786769473,34.170429046090774
11892,0.08170535380937836,15985.910185695975,34.00749931180694
11892,0.045134690499693854,17837.643029415034,30.225665424491467
11892,0.05771959626757513,17087.43336096601,32.049896985508354
11892,0.0406474101847991,18140.602075022125,29.224496721376823
11892,0.05832204334944947,17054.85721782534,32.11514367371883
11892,0.08341866266736506,15920.798396781021,34.11591297475697
11892,0.08255882420738218,15953.275076133987,34.061840404029965
11892,0.05893143249027566,17022.19353756762,32.17982282132684
11892,0.0571202131157524,17120.127280561366,31.983631976787247
11892,0.037125275724778806,18393.05055510243,28.495611136409806
11892,0.05653611264786105,17152.262164191066,31.917696968333367
11892,0.04563008363400198,17805.4169673584,30.32206434011184
11892,0.04018560467276713,18172.946743214856,29.112771112858574
11892,0.03668848363941499,18425.30081960711,28.451171173432556
11892,0.05317837981457633,17342.376777809113,31.509006564304883
11892,0.055960057232929065,17184.222367435916,31.851290511633238
11892,0.03626249933229007,18456.958832237484,28.4246895670656
11892,0.0595379430713292,16989.968877741943,32.242939559290264
11892,0.06073659869295345,16927.107829305292,32.36420796956677
11892,0.053730438638487234,17310.477548083105,31.580028418451764
11892,0.05483653905430901,17247.33125421142,31.71756897156285
11892,0.054277417462786096,17279.12391263851,31.648811099553583
11892,0.05539289458400335,17215.951514454486,31.784504312708783
11892,0.039740073436701634,18204.36427106175,29.005955555589495
11892,0.08085337216914258,16018.88953303989,33.95256447105984
11892,0.06013411455499362,16958.56778192114,32.30381333769007
11892,0.05263261071782376,17374.16602913829,31.43713182198544
11892,0.03842813227448741,18298.107490692004,28.712178046747944
11892,0.05157472352611438,17436.51052059221,31.29277886605872
11892,0.07250890587574707,16364.11344816894,33.37223262992567
11892,0.05210396958850331,17405.200014331243,31.365855405041046
11892,0.07179689769429752,16395.527221192886,33.318568827794884
11892,0.03929475174989276,18235.97741804582,28.901556863061728
11892,0.0388666841927981,18266.565520333304,28.805074217690215
11892,0.04754895022490487,17682.79420982674,30.670190724590636
11892,0.046122597303200105,17773.611382906973,30.41514754387978
11892,0.051050393913720064,17467.770013213933,31.2185974564228
11892,0.05003243678277075,17529.147983771636,31.069154967768167
11892,0.049523804311455207,17560.160897109992,30.991615537624796
11892,0.06135325545518264,16895.1900272246,32.424904248679006
11892,0.048040953254374734,17651.90817432739,30.753501530073372
11892,0.07321913111732942,16333.096174430539,33.42502970717265
11892,0.05054066613243278,17498.38977626724,31.144691626114007
11892,0.03756690069717953,18360.65893042592,28.556524097222372
11892,0.04853282743958352,17621.25294398168,30.834576590297086
11892,0.0490255353282292,17590.767189168564,30.91367445009564
11892,0.0711039282446607,16426.41052003705,33.265607670201966
11892,0.04705634940915379,17713.94282199162,30.584451963500808
11892,0.07392564229839729,16302.552827364487,33.47685086454828
11892,0.07043164364754297,16456.666718809283,33.21351119409772
11892,0.08008838140376422,16048.847007909195,33.90263199231631
11892,0.0465915481657807,17743.541742631845,30.501317993944678
