evolution$generation,economicMultiplier,sizeEffectOnSupply,sizeEffectOnDemand,distanceDecay,populationToWealthExponent,wealthToPopulationExponent,mselog,logmse
3453,98.86761968901934,1.3477537359916834,1.4785198337093866,2.4482392448855843,1.6895692919763343,0.6611480242842109,554.7776767341915,33.47744250110087
3453,100.0,1.034601504329823,1.6466135249303604,0.0,1.9083436387658064,0.8119159094116839,264.3121190599379,33.96376652220586
3453,99.93864136718065,0.834681441787391,3.2617125073273376,1.6455451671150467,0.2556097952445623,0.910327285307004,286.46628143078925,33.894453582517606
3453,100.0,1.1976883024338805,1.7335907935410213,2.5027352948553485,1.4301086591701735,0.7162996653328566,389.90769402006396,33.8375784938248
3453,100.0,1.1409852045335367,1.2617359857625834,2.507325363628184,0.8708729683759608,0.7558297915024262,540.2297928309588,33.47988035806661
3453,99.6019474458632,1.1216868209142805,1.2384729577254665,2.377753167344933,1.149544913082326,0.7671161174524441,534.2245181312719,33.48584881021136
3453,99.99999999999999,1.1413234284511726,1.2621060238956765,2.600921731804697,0.9057636391811301,0.7565976880178087,542.3198984602723,33.47794843320192
3453,99.95849919120137,1.1410538504246994,1.2687552751609181,2.502664634743474,0.8708168137075813,0.7586693452178261,529.9859269940397,33.48773683068703
3453,99.7795220920795,1.0494551128801108,1.7585030044602232,4.081111976451295,1.5178175153686155,0.7999888747105856,392.2070766940537,33.79178895588873
3453,99.80903292043966,1.0578790279465387,1.7330651542908642,3.526716555506822,1.4551534640506498,0.7948737755852993,382.87887165464025,33.84961613287968
3453,5.91847374309814,8.677995932990669,10.82409162226171,4.732132928064281,8.543400579311188,0.10479965265733587,411.8820945670063,33.57512379948209
3453,6.259867970622923,8.676941340522053,10.726373361717952,4.731206743424546,8.600750716441274,0.10482232272187482,419.1414475055578,33.539113916193514
3453,92.23651253954014,1.7417484435799608,2.248476643346769,2.8338781410231846,2.3355657987995073,0.5268066475368212,494.1254913940263,33.49102840467732
3453,99.11346146428468,0.824555805569775,3.212686346554831,1.454368645636496,0.403716923916155,0.9340726142193073,288.2536364450563,33.884407200180284
