evolution$generation,growthRate,gravityWeight,gravityGamma,gravityDecay,mselog,logmse
44874,0.004214767733987912,0.021779536352168064,0.0,42462.72505710829,1019.0146124576492,33.22126683937727
44874,0.01346328187000103,4.5347263806508056E-5,1.5870922366461306,72080.41204804418,1091.8389788535874,31.17319366959895
44874,0.013726189398826596,3.584342088797031E-5,1.6200517191778905,69104.18674439653,1088.6692249751927,31.174024717745645
44874,0.013617807255211096,4.265520170979146E-5,1.5541055944877438,72595.46591807123,1089.9603372822698,31.1735394575285
44874,0.013751818960347854,3.4906829020581276E-5,1.6111824126229082,72399.79293925718,1088.363264354364,31.17417746235399
44874,0.013668603724816202,3.9407456125315256E-5,1.5876905243980501,69351.7018330544,1089.3542794139282,31.173727700594124
44874,0.014632829616937189,8.899525467141483E-6,1.756255031664774,96946.87878000348,1078.2996827442075,31.187689108010158
44874,0.014468322013950733,1.3429540814515729E-5,1.5521327503989413,79888.23374744895,1080.1123566226631,31.18389525400692
44874,0.014443208960138522,1.566763677839726E-5,1.6794757192312235,93239.17878239225,1080.3953400819498,31.183514904808973
44874,0.014609632819842427,8.769169881747347E-6,1.6563249616752163,98594.4165189923,1078.5526478150723,31.187011860283462
44874,0.014698526610054436,5.375193387986302E-6,1.660944530104569,96765.80968438691,1077.5807644828576,31.1892175136485
44874,0.014655321312709958,7.180674635243466E-6,1.6692999065567342,91906.85406478407,1078.0522364350152,31.18812070923295
44874,0.014588131473231439,8.987271011713829E-6,1.4009824427023323,71700.58800827632,1078.7844603061624,31.18680429875762
44874,0.014100366422472447,2.6479164333662504E-5,1.5935766524432646,63022.076697194745,1084.2795854942408,31.177626936213862
44874,0.014676593463054444,6.382114407557512E-6,1.647569940403044,74388.13683907146,1077.8196952609508,31.1886529250073
44874,0.014720851030612976,3.815664010829105E-6,1.7585838251309776,86371.98718630969,1077.3384619074857,31.18984306483926
44874,0.013958660854778149,2.7737692014430465E-5,1.6101643280043676,61424.06570872847,1085.9252674349639,31.175943086982446
44874,0.013980920253625368,3.019041503550669E-5,1.5643437329401613,49197.71161538066,1085.661642723907,31.17615067501406
44874,0.01412065345358808,2.4687749364202912E-5,1.6127184420532896,80744.09600169591,1084.047331846411,31.177857246046926
44874,0.01474161939398548,5.453011975484333E-6,1.7061180300295022,88334.62617112462,1077.113224282363,31.1903628778149
44874,0.013688180627487135,3.901412235124717E-5,1.584320987325801,100000.0,1089.1192347827525,31.173819999679093
44874,0.013598775882867448,3.991437374673224E-5,1.6128798089568748,69020.92403985944,1090.1973317641784,31.173456449162423
44874,0.01448745840484856,1.5314768794013096E-5,1.5474585885686944,79678.86784187048,1079.8990501619817,31.184365809538868
44874,0.014366769655687922,1.427912008442285E-5,1.6781523645722123,93292.38966200793,1081.251487444707,31.181911658544998
44874,0.014566031769471363,1.0427519740289311E-5,1.5762731302338286,68142.72404201265,1079.0309785406014,31.186007890280887
44874,0.01370664616283476,3.832336165031433E-5,1.5708367001871157,69660.16867114019,1088.897546259333,31.173905520410663
44874,0.013805033874625153,3.3379900441700355E-5,1.6182947277365114,61385.19674014243,1087.7320016099336,31.174537368297003
44874,0.014079536743133548,2.442704695578247E-5,1.7033930103681332,75716.13706222374,1084.5257084050838,31.177398914841955
44874,0.014140802091017519,2.31739677498724E-5,1.6122892012520444,80126.61615024801,1083.8160738179768,31.17812959970369
44874,0.014387096061983849,1.5957141626288615E-5,1.6160138021474828,96909.51181558342,1081.0213626701743,31.18223096994266
44874,0.01434699516187691,1.7697183457981615E-5,1.6029313726941272,97237.70659035476,1081.471443416545,31.18148441950189
44874,0.014763192029753581,5.356015368862894E-6,1.6383673157853509,90078.21147550168,1076.879146083472,31.190948005220147
44874,0.01423226306481705,2.2762287862113368E-5,1.568160758133831,78791.9967187633,1082.7681262739295,31.179562175115123
44874,0.013482724864267843,4.4537890750460375E-5,1.570986912640212,70122.29334384786,1091.6002923874892,31.173211683937463
44874,0.013580837379812664,4.034533818570577E-5,1.6211036334714977,66104.12215640808,1090.4147817560433,31.173412330667933
44874,0.014327140324193214,1.825263922099883E-5,1.5802765594080015,72300.4055884729,1081.6944311797956,31.181127399071926
44874,0.014547678195473153,9.939818803498646E-6,1.5838549389094314,69857.5632095991,1079.233716873703,31.185627400353
44874,0.013893112115362038,3.218331955181801E-5,1.5994771641969026,61534.96508593354,1086.6911930898796,31.1752706117858
44874,0.014308446910817755,1.5871550618635225E-5,1.70490106130902,83554.93813732298,1081.9097111411184,31.180857589565065
44874,0.013856984891398333,3.3322858370216205E-5,1.562070854894992,61879.6364288163,1087.1135912705522,31.174947115289523
44874,0.01450912132421253,1.0218459519670663E-5,1.5696316734579763,69226.58630881798,1079.6601377119214,31.18488073742037
44874,0.014289139615968702,1.681444505051733E-5,1.705025573537612,82329.19736065214,1082.1281860159318,31.180503129896113
44874,0.01425135192814872,2.177725749087042E-5,1.5287274411227694,76312.0806144076,1082.5495206081055,31.179865214167172
44874,0.014526701382447058,1.073291418087155E-5,1.6871620186603578,66786.91818594863,1079.46748318433,31.185121908071338
44874,0.014212815483407044,2.244941493468477E-5,1.562055093719875,94034.37467187962,1082.9895650359163,31.179218035280712
44874,0.01378439763205886,3.411142732422083E-5,1.6178905427487966,61683.2561561894,1087.9765581166569,31.174390558398553
44874,0.013875354881814886,3.246544918638546E-5,1.6223237036916982,57836.550225604056,1086.9015884433989,31.175143917764146
44874,0.014269905494058228,2.1493657332286366E-5,1.5362799055523038,75514.3618215231,1082.3392862656317,31.18017307658587
44874,0.014159339649728764,2.2856089854813077E-5,1.6148319111977172,77652.19569574163,1083.6035018222037,31.178393121953278
44874,0.015179899299165262,0.0,9.131761010244922,96465.43410650438,1072.4672658807774,31.205973327791586
44874,0.014782451540260026,1.948172852504049E-6,1.7482882199180296,91285.52836367591,1076.6710103731168,31.191492075406533
44874,0.0014039746305084182,0.01830300165454819,0.0,30048.738501913693,1036.391394220594,31.946051090919337
44874,0.014406016959223753,1.6697178307661404E-5,1.5816501940460963,82001.5862818453,1080.8081428235093,31.182632172125704
44874,0.013516254206740089,4.341503294620843E-5,1.5928148112027634,72863.17439734351,1091.1943282251182,31.173249803001685
44874,0.015199918594049296,0.0,9.135022806228815,97271.86474177339,1072.2601498148913,31.206990204236767
44874,0.0014535048890621392,0.015639395705750476,0.0,19963.811096334626,1054.6287977082968,31.42083029643433
44874,0.0151481812518683,1.1409818194736234E-5,0.0,82610.88968510824,1072.6778204396937,31.204971214091138
44874,0.013838360904650557,3.333038519740726E-5,1.5750126580529733,61293.19274106012,1087.334461754516,31.17479251411158
44874,0.01521996454473276,0.0,2.0464190584666135,82832.05373851888,1072.0531982842062,31.208037267204503
44874,0.014424490388342565,1.5181045739577493E-5,1.6793468002039385,93178.75292054152,1080.604371111184,31.18302390983073
44874,0.014801945298905281,1.9870947811588543E-6,1.7349826911224897,89818.65846029896,1076.4607963215176,31.191988963818098
44874,0.020911544237259008,0.0,0.5783037066836085,74566.49825304715,1030.258340289202,32.21042075674575
44874,0.014177549201382214,2.1650347197068057E-5,1.6146199863665291,77129.15679063625,1083.395177061472,31.17867208861106
44874,0.004886161519495332,0.015982042899087334,0.0,54354.884260413935,1030.4549530261763,32.2009596355821
44874,0.01577251098653595,5.918845426052381E-10,9.80475314321067,53717.59130850138,1066.5213417300915,31.24804363124436
44874,0.013561921235854377,4.322448583207203E-5,1.558132977909118,72870.33997680947,1090.6361822136548,31.173337555055266
44874,0.008185688990298843,0.007565936085946788,0.0,46989.91480219586,1066.7244139988038,31.246147209987537
44874,0.019742334805181838,0.0,2.9853944273298434,356.3325397730275,1036.1914189051417,31.953803869271656
