evolution$generation,growthRate,innovationWeight,gravityDecay,innovationDecay,mselog,logmse,evolution$samples
64351,0.0337349734791006,0.0,8133.754120474307,58.99224328330913,204.74843636381866,32.941173188173266,100
64351,0.03417852321527782,8.300098447318853E-5,4127.314551876236,0.10039763349814149,201.86274942855195,32.88505244420964,1
64351,0.05,2.971120911338104E-6,11318.828476372839,19292.23457312858,142.98061972338905,33.71198110781608,1
64351,0.033170918160302494,8.725112807649232E-5,3574.039799246792,0.1,208.1450231659343,32.927390252647015,10
64351,0.04154078592752461,4.4837745680435724E-8,7026.21501232709,0.1,166.9480998017732,33.161504535137105,1
64351,0.03610546026395507,5.054893719642084E-5,11002.399283177794,0.15503421307331347,191.60594920597939,32.96611864330838,4
64351,0.03636046638614559,4.994964156039421E-5,11870.460609328537,0.1,190.1718379096993,32.97007688038394,5
64351,0.035590187834001134,4.3107303193581724E-5,12035.901101599615,0.10083004837711358,194.20670329412587,32.956422935785724,51
64351,0.03403934163241981,4.726789959631949E-5,7302.785048940722,0.1,202.94026532562333,32.9417904432368,78
64351,0.03340838087417016,6.49144918503585E-5,8045.245933820746,0.1,206.63580928338394,32.93863813859908,23
64351,0.034868673291820654,4.5243632785542844E-5,12005.586327645075,0.1007831978319934,198.19252072419778,32.94747718637667,46
64351,0.03676988713284909,4.364958923905594E-5,12307.959980210735,0.1,187.92171013681755,32.97814105068339,10
64351,0.037616999737316796,5.16257031072789E-5,12341.790468294814,0.1,183.84751000497403,32.99977889756812,11
64351,0.035153030486196224,4.6045104429818665E-5,12738.14035564108,0.1,196.61313440543785,32.95073024453029,15
64351,0.03706643386307434,5.7221311313497604E-5,748.659239866764,0.1,186.59665207834138,32.986479738277424,15
64351,0.03719448035352973,5.688421069417511E-5,2876.843941997114,0.1015010296063658,185.7669951746594,32.9716247920158,2
64351,0.03735286794598095,4.41033792240381E-5,13436.985918091992,0.1,185.22067986116826,32.9940570844865,4
64351,0.03373353860114655,8.869594888833636E-5,4160.383276847687,0.1,204.7649429945986,32.93452675075653,11
64351,0.03546803599806375,4.4090562647700715E-5,12955.513436700037,0.1,194.88954643878182,32.94659012796121,1
64351,0.035249613100307546,5.3672268811011296E-5,3999.6618210668876,0.1,196.01037383669893,32.93332058488467,2
64351,0.03988139858677213,7.735453349149031E-10,19166.903505264523,6193.619928399604,173.61760256271106,33.08284186800613,3
64351,0.034698745187873914,4.394528582191448E-5,12104.030641103085,0.1,199.1525183425809,32.94612593128914,11
64351,0.04036111641932755,2.863210290346415E-6,20000.0,6651.039273132544,171.61951773548836,33.10548793691043,3
