evolution$generation,growthRate,innovationWeight,gravityDecay,innovationDecay,innovationUtility,innovationUtilityGrowth,earlyAdoptersRate,newInnovationHierarchy,newInnovationPopulationProportion,mselog,logmse,evolution$samples
54467,0.002926778994761459,0.0,13929.143623495771,9360.404587249785,2.3531679646592867,1.5558020671216148,0.24256655600230448,3.2190670757564157,0.1535047385069004,42.117698860499104,31.84775727715708,35
54467,0.006676367880545333,0.0,16917.192176736702,9181.835645884596,2.362775320939033,1.5821769068880873,0.07680493544317556,3.4541971880652147,0.1,33.73791991052064,32.22449442875236,91
54467,0.0029224794138381516,1.7676570814952952E-11,13962.916332473653,9392.093882736342,2.3541574878403857,1.556539757337211,0.2444288643734056,3.2243298500785826,0.15327053422877124,42.137276522274604,31.8477578205573,100
54467,0.006680905343810557,0.0,13012.300964661881,9050.226138311222,2.3623328124032,1.5458350244363066,0.14195709296514672,3.453172774945093,0.16825667424463575,33.73793178470975,32.22529834535756,100
54467,0.004665014812165092,6.900575058352492E-8,13628.234254365356,4306.370991790078,2.48510199748645,1.5387118168916212,0.29478034846706475,3.5205138539285996,0.1762149897022017,36.10934956121744,31.936208590684853,1
54467,0.005472177530949769,0.0,0.1,15520.438306474614,2.929491454221528,1.1947554999788363,0.11470943613205468,4.601278219108056,0.9,34.581418868037865,32.03270871483441,2
54467,0.004506837379543333,4.061722581386675E-10,9906.614414115726,14036.232869562491,2.121734614026594,1.3450847674240867,0.05425007419414834,2.933107135562458,0.1,36.501108137260765,31.921002562017406,3
54467,0.004854586583865504,0.0,11269.409644232486,6675.874730841583,2.7359465398364895,1.6025995545581329,0.1839936832244016,4.081782538100597,0.15698290893660788,35.67984607887471,31.956020642475327,4
54467,0.003890445996876395,4.282011784694016E-13,7883.398699537813,8934.14995794768,2.4670517291716423,1.4104897728305512,0.12227123604831479,3.539905978202724,0.164837394087048,38.32119977777211,31.87511702219034,5
54467,0.005740152261626657,0.0,829.7180451414621,13836.93525622232,2.9189289903443263,1.100938334433016,0.0948560265591597,4.601335980926198,0.8812462010066746,34.246482654627854,32.07109650150375,6
