evolution$generation,growthRate,mselog,logmse
12827,0.013602000483880244,526.3459698690955,33.26652241729841
12827,0.029000822851382186,420.5830205780996,35.022156209101425
12827,0.017231095548186488,480.4920048796001,33.438472838072364
12827,0.01422786262385824,517.4013339187807,33.27161457348714
12827,0.014313173480235489,516.2163874141024,33.27310960161693
12827,0.017121721574382742,481.6666807035871,33.42856661331711
12827,0.01701414426572578,482.8342716700615,33.41907164203921
12827,0.01439841487078447,515.0405675387029,33.27479765260478
12827,0.01734131708107548,479.3208559547508,33.44870814728436
12827,0.014484265546307044,513.8645715007227,33.27669448343328
12827,0.014143647148742285,518.5790981268447,33.27032892982994
12827,0.014060431333636865,519.750737545484,33.269243509749856
12827,0.014570416401018735,512.6927465642806,33.27879675359057
12827,0.016907125319143256,484.00785083331004,33.40987548130898
12827,0.014657251695979798,511.5199901811289,33.281117502415064
12827,0.01745189207449532,478.15865606709474,33.45922516369338
12827,0.01474396827138646,510.3572130634458,33.283637361491635
12827,0.01483106811113849,509.1977040608299,33.2863718457669
12827,0.015095802099021517,505.72499005681766,33.295933130265595
12827,0.016803041900816124,485.1607963635251,33.401174869683814
12827,0.015185340294722321,504.56793616237564,33.29959133097268
12827,0.013977434240547669,520.9270918498285,33.26834334297104
12827,0.016700414479044145,486.3088016117273,33.392835093145706
12827,0.01756207470387944,477.0132029016289,33.46994709786041
12827,0.02511806596662198,426.69657758046236,34.48607144893109
12827,0.02479007384868111,427.7918081971763,34.43897224086431
12827,0.02547716928260185,425.6037466357961,34.537390069977036
12827,0.024486425872190274,428.88901871108806,34.39520244907542
12827,0.017671459867107463,475.8884700535705,33.480824896255534
12827,0.024205688943807993,429.9751863990044,34.35461666506827
12827,0.016600555585987106,487.43652857283143,33.38495202474212
12827,0.023941049870774424,431.06261512916166,34.31627570035536
12827,0.013899190343248616,522.0432199654858,33.267660797715976
12827,0.015006986840788474,506.8814207716886,33.292516065479944
12827,0.025870858260874763,424.5322419474161,34.593314686790656
12827,0.023691577562799777,432.1445481394124,34.28007904851542
12827,0.017781154522946176,474.7729584792078,33.49196129630631
12827,0.016503932998066736,488.53776989083036,33.377545385446105
12827,0.015274156251568367,503.42891490531565,33.30343096199854
12827,0.01640852416083329,489.63491243870095,33.37044808754995
12827,0.026308333029182774,423.4954135245735,34.65500229257355
12827,0.023456064665936336,433.21685107538264,34.24587923010536
12827,0.015443403656630687,501.28231650726303,33.31132640070862
12827,0.02682977378181118,422.46890568241383,34.7278453349519
12827,0.01788902072305475,473.6881205197872,33.50312887618591
12827,0.01918118710202908,461.6121926885801,33.65157312720095
12827,0.01930671785265147,460.5283951424511,33.66723371770917
12827,0.027510943098036644,421.46650598122187,34.82179420358478
12827,0.016314127397454904,490.729959348219,33.36364043596821
12827,0.015531344626059849,500.17929298603735,33.31572670238337
12827,0.016132051360093363,492.8690208064193,33.35112165241256
