evolution$generation,economicMultiplier,sizeEffectOnSupply,sizeEffectOnDemand,distanceDecay,populationToWealthExponent,wealthToPopulationExponent,mselog,logmse
45227,67.5168469491376,4.667108039170357,7.056585139572454,3.8952819942064254,3.750197608263804,0.21966396834581425,259.9465452284291,33.33446925101318
45227,53.73403879514317,1.0681280896770449,1.869875763311995,0.42197111275604504,0.41143910550367135,0.8303077042338326,92.34577055943483,33.486262396645735
45227,66.39531832987402,1.5252036309357977,4.003799321765707,0.0,4.965238315997383,0.6083697184826425,112.55079552177978,33.363603412711846
45227,67.37583555195748,4.631002860913584,7.003317004924855,4.211124444047592,4.39714128789907,0.22411036697693526,236.7938658407552,33.352051984556496
45227,67.92124531007961,4.5586464134670095,6.947459818015846,4.2050789371529875,4.285881937136872,0.22623510338995267,247.5039937672419,33.33651150239582
45227,67.37137370899171,4.547962038553465,6.939891055244757,4.3107475105332345,4.392294862939131,0.22723786730434342,242.20425770092524,33.34490492117603
45227,67.3758499309602,4.630771553546628,7.00328695156786,4.21007112608002,4.395425695169066,0.22407201954898542,237.20544503466377,33.351855256365994
45227,65.91615151255745,1.429197035497249,3.9124073536846686,0.002934089534435966,5.4107829269219705,0.6443960449736864,108.67482972309791,33.37260875597071
45227,70.07250674052182,1.707364250159815,2.711033452822641,0.8059433846473683,5.485488000014831,0.5654010465527382,104.53290860516964,33.394194607434315
45227,67.04033838184007,1.8554734628381016,2.2122581527281873,0.4294353895160074,4.6192563039048515,0.5399649929798884,101.44495074040773,33.39647250292743
45227,67.13027480007115,1.851829184898107,2.230184779720347,0.4232906167098335,4.6022413595690885,0.5396001892884755,100.14743881185719,33.39676178400062
45227,71.17465243990185,1.7076719908751294,2.8527811926840876,0.8502321415241467,5.582493323081774,0.5609616976697769,107.78057715692505,33.38820404651382
45227,66.50242808478755,1.8058956194260642,2.2154946739443133,0.4339517706331219,4.822514750463824,0.5507590677981636,99.5860086445767,33.40250944542129
45227,67.77313305207868,1.8022608373311368,2.1470211185879307,0.3842570620540317,4.4969824117047015,0.5552245101578386,98.67186145973781,33.40322817358236
45227,66.5225138383841,1.857643053220754,2.234349016575318,0.4648631693348884,4.608943487990586,0.5373359920558916,102.3564872602221,33.394246554149795
45227,69.24454808301796,1.7161259483563684,2.722226459079458,0.8010175705861035,5.452782190373002,0.5612451415891185,105.17936837798824,33.39106842901683
45227,69.07051435162701,1.7195383742111758,2.6767711085999255,0.7783422820419067,5.640670653563919,0.5610012884552728,104.58684938254261,33.39133020195576
45227,67.89256525633095,1.7205547715435832,2.7505415701423668,0.8405536883722795,5.499808920698468,0.557977468481831,106.97707586564664,33.389164888134154
45227,67.69919083394088,1.7218836789789425,2.7439003550433623,0.8128400432638783,5.559903574707472,0.5567332806177375,107.42147882631356,33.3883840190024
45227,67.79680691193518,1.7145905222701932,2.7445285250800633,0.810564058524556,5.5579528062747965,0.5586659275466623,107.32818477289814,33.38916251026152
45227,67.80805578239054,1.7233523301329454,2.7407852827957924,0.8260389680700544,5.591347158677046,0.5588246694357912,105.57128751680635,33.390106527566765
45227,67.88570815745936,1.7203521994333852,2.7678088281489273,0.8457334008180222,5.572604392534147,0.5587356793154393,106.31497938354687,33.389467841528734
45227,67.86649278586104,1.7201938839577013,2.747057508255477,0.8314490373766875,5.556134786701268,0.5588836548840153,106.09240365108589,33.38958247114278
45227,65.58249815147714,1.7551534568302467,2.0509920326649485,0.34304510651559206,5.116510323735787,0.5701821431963118,97.756488396152,33.408779248649466
45227,68.1253721504283,1.72346740119937,2.7427803442194887,0.8134181617367156,5.53141443880114,0.5591476689383775,105.32226131596047,33.39072683965284
45227,67.19089528407534,1.860479000092216,2.221542385484112,0.44197696159187005,4.651531394472643,0.5374573739046502,102.06672056328318,33.39489405071101
45227,67.19009606220062,1.8603734693138467,2.2213263284092966,0.4426518356115073,4.652698793622907,0.5373052220604049,102.17490003808369,33.3948624890557
45227,67.78365425662207,1.7242029344936145,2.751670905279355,0.8188805621072022,5.57660935700288,0.5569467066409979,106.75584717325992,33.38918818676319
