evolution$generation,growthRate,mselog,logmse
10,0.046809511758958734,18587.682711390593,36.937546700546235
10,0.046790136603584734,18587.971826553043,36.935850161411054
10,0.044671602316907304,18625.15375731605,36.74666874221941
10,0.054922419392168687,18542.436932535133,37.602055641327965
10,0.05026805075147505,18550.321436311187,37.23143994722854
10,0.05073639679906983,18547.383942121152,37.269950683314136
10,0.04239383978136981,18677.818459354658,36.5345293725653
10,0.042764653004517504,18668.32404871132,36.569723951543814
10,0.02433695307794728,19641.829832698862,34.395036635213
10,0.02433696280169216,19641.82901134717,34.3950380282759
10,0.024336936015751088,19641.831273920536,34.39503419081373
10,0.02433693795774017,19641.831109883155,34.39503446903096
10,0.024336962862873304,19641.829006179356,34.395038037040955
