evolution$generation,growthRate,gravityWeight,gravityGamma,gravityDecay,mselog,logmse
3132,0.00292773799503613,4.2311261364767335E-10,0.6165237744700608,90273.03460971432,42.113334295797294,31.847757349335726
3132,0.006678990478776438,0.0,8.433235932638294,31013.54411640453,33.737923885545015,32.22495902269955
3132,0.0060190271132916865,1.2998325229409116E-7,0.0,100000.0,33.9878719208335,32.11392170324851
3132,0.0034279006456425795,0.0,3.538269576669997,20989.755833823154,39.997200301876596,31.85512496527958
3132,0.005970461775218031,1.3648656316435606E-10,2.070478845948287,35502.204361223194,34.02641730302563,32.106251586366795
3132,0.0038324245869010664,1.445304509736633E-10,1.2016147844793355,73284.09858405894,38.51675395728962,31.871917492105602
3132,0.004935803868868285,5.205312792171529E-7,3.725004924386499,33702.930221898176,35.51113257401487,31.967040451419667
3132,0.0037944283837534985,2.695222735206075E-5,0.0,100000.0,38.55445167883017,31.87133068569776
3132,0.0034392719473989213,1.3505020943601329E-11,3.526090059042235,20843.186328093925,39.95277578451016,31.855464538607812
3132,0.004610415963427869,0.0,2.5725709301806554,0.1,36.24109031488207,31.93077318508329
3132,0.005023668006866874,0.0,10.0,15952.560353741943,35.33354213487568,31.97525552659048
3132,0.003709646494594146,2.7345882169718653E-5,0.006707900910704681,93440.37641092319,38.84860325206594,31.867125604336724
3132,0.003201512902069265,1.8161199773514243E-8,7.864635066225451,99735.79869780126,40.9156717188707,31.849987422454202
3132,0.004909687000702236,0.0,0.3093644592761772,100000.0,35.563197175821635,31.962135313665833
3132,0.004953174931219957,0.0,7.039246839894079,0.1,35.473724652623,31.96706681494333
3132,0.004708668741466652,4.1289475535069674E-6,0.0,86680.23060101048,35.99693552660051,31.94098661068499
3132,0.0056829112046877074,0.0,2.139714370588067,38225.30689092677,34.3108818735538,32.062660751783035
3132,0.0034658854843075608,1.2284523615331124E-7,9.013088285095757,100000.0,39.84957774448848,31.856506550742008
3132,0.004024087299857689,1.302603970239451E-8,5.894638472044162,12162.547362318966,37.88673822193502,31.883268656991294
3132,0.003034685658919711,0.0,10.0,95128.33688571387,41.63409754567956,31.848095949736173
3132,0.0031947698024428583,0.0,0.7417037476141487,79051.22288656414,40.94400847406539,31.84985483629286
3132,0.002957241868015657,0.0,8.44712511845636,100000.0,41.979666871557896,31.8477841972665
3132,0.0030272874771074608,0.0,9.063025171661359,84971.14893390585,41.66677882843486,31.848051038679962
3132,0.004682990628308885,0.0,0.8060141082802776,15646.225395405692,36.06670100229976,31.937956825592217
3132,0.004923029061264174,0.0,2.9252380245993153,21.696524767223195,35.53550403512756,31.963638454248514
3132,0.004826136326876431,0.0,3.2336544080096967,10674.22355291791,35.741515012837596,31.95292254718414
3132,0.004595857558318911,0.0,0.06450024545555584,12451.983654368423,36.27684572390834,31.92936543203806
3132,0.0029373917512294815,0.0,8.433658326122135,91774.42981665666,42.06947606615443,31.847760538876955
3132,0.003893395176759767,0.0,3.578235087408995,43888.73789574276,38.31137190568632,31.87528491093029
3132,0.003015106477366036,0.0,0.0,87439.00261598863,41.720740270852346,31.84798406663545
3132,0.003209354992137232,3.1466516107438307E-7,3.346396291723664,0.1,40.88395904009131,31.850105766700946
3132,0.0034866808099376307,3.77558317815704E-10,7.433059944959406,96850.9544666139,39.76931941886791,31.856963601594263
3132,0.003009034705144994,0.0,9.385991447396222,209.25393826925168,41.74770876428691,31.847953921976906
3132,0.002951722885819701,0.0,8.392612073949524,90534.52765974043,42.00458618650698,31.84777532123015
