evolution$generation,growthRate,innovationWeight,gravityDecay,innovationDecay,mselog,logmse,evolution$samples
61054,0.00292628926912286,0.0,1714.4337873662184,4036.52882135196,42.119927580284255,31.847757284370612,100
61054,0.006676871397688408,0.0,4.382378108918596,152.24031642136845,33.73792006004018,32.22458361418283,10
61054,0.003266461364063945,1.017378780617316E-5,2308.765536582684,0.1,40.50832366000798,31.833164038008174,1
61054,0.00517779335638743,0.0,340.77479728644806,6122.546715417302,35.04789531113326,31.99397851340132,1
61054,0.005474664412420374,0.0,2914.5142666160023,9888.34322293384,34.57791870790732,32.03305171613719,2
61054,0.003054694705548357,1.6314153678030716E-5,2804.5276850965333,0.1,41.43183163995815,31.84802504182151,9
61054,0.00298954530566143,3.7579720415087056E-10,1113.3988051926935,3662.4542977916844,41.83459117655773,31.84787185711133,31
61054,0.003267415715842278,1.0407363044023396E-5,2327.116446145499,0.1,40.62441574278552,31.85112039018567,21
61054,0.0031727909319467056,1.062262954899193E-9,4826.087698589182,3565.3692039135335,41.03682299809108,31.84952439044382,32
61054,0.005629359399822672,0.0,3636.5897071586214,9987.750104197368,34.37463974854671,32.0548824209336,3
61054,0.0031394901696155096,1.684518708688318E-5,2710.217757258661,0.1,41.0656230174761,31.84860340434489,9
61054,0.003348948378299365,2.0101522515777407E-5,2836.4219023439064,1.2336200031649418,40.25385399147973,31.841945184141714,2
61054,0.004537064861249295,9.4042442729782E-9,932.0749357933774,4411.624252452716,36.42388807453554,31.92380381569535,4
61054,0.0034707154894502035,0.0,655.1901941147221,3712.7236513325843,39.83078321461758,31.85644339531873,25
61054,0.003320216073686483,1.0477864258728274E-5,1845.1154133588882,0.1,40.42736686676418,31.85237358159273,5
61054,0.005816979613687248,3.0662599168294864E-7,1792.9474349956722,1477.2905011547862,34.166951450545525,32.08297428694119,5
61054,0.0034086160810798544,1.5918021278153744E-5,2849.8645606303153,0.1,40.04587377609425,31.85462552377696,12
61054,0.0035179336474576357,7.846157672130612E-6,2950.5151025608993,0.1,39.616845397547564,31.85789556898264,6
61054,0.0033514245085628164,2.027202388689796E-5,3185.60095883853,0.1,40.0212739083382,31.851531830848824,1
61054,0.0035717809235160307,1.2091022472567317E-5,2206.2813160718433,0.4086291251997627,39.46333467477279,31.85295977542226,1
61054,0.004714730798407883,4.16800091882359E-9,20000.0,1425.688052075598,35.99245153856229,31.941188147022373,6
61054,0.0048758704198198985,2.079534724706126E-8,1726.9834945269495,6051.131786410629,35.63438569486339,31.95838510837083,3
61054,0.0042803108075767995,2.746249875274557E-8,6828.1556512230545,20000.0,37.115563794912106,31.901677615970364,7
