evolution$generation,growthRate,mselog,logmse
100,0.06707415237262848,22335.823504317937,32.94210697667542
100,0.06708893506717746,22334.82261942219,32.94334853506177
100,0.06707301639404788,22335.90042561811,32.94201155120128
100,0.06445695154977739,22516.165038225477,32.71517277388112
100,0.05605685169321724,23139.59788233284,31.863042120314677
100,0.051289338917422024,23526.252972665803,31.253347746329478
100,0.05129164223501564,23526.060024294,31.25367378139521
100,0.05128496496863762,23526.6193940946,31.25272851623137
100,0.05130343458408684,23525.07227742826,31.255342440322405
100,0.04474537248458357,24099.936577978413,30.14951686742187
100,0.05177008276049003,23486.1129019039,31.320646793511624
100,0.043990212771502016,24169.553711245833,29.993695860945618
100,0.05081780594476202,23565.881796889815,31.18585049623168
100,0.03830144420819003,24718.423229679465,28.692348648706965
100,0.050346394123275885,23605.757636225186,31.116828249805522
100,0.04241268203285936,24317.379088516605,29.646104776326315
100,0.07538008561771091,21803.226891611364,33.58168019042484
100,0.07537758024965474,21803.378901337022,33.58150238776805
100,0.07537674009685823,21803.429877562205,33.58144276146976
100,0.07537995316990437,21803.23492757257,33.58167079097664
100,0.07537453925335445,21803.563416293026,33.58128656168753
100,0.03948932778867878,24600.14115341576,28.951223848707173
100,0.03948933436413524,24600.14050417636,28.951225382393915
100,0.039489342138587256,24600.139736552024,28.951227195740287
100,0.03947896144726242,24601.1647678743,28.948806859930464
100,0.03948909749654436,24600.163891758548,28.951170134868935
100,0.0520231441131265,23465.08928670862,31.355480948905804
100,0.052023150244719145,23465.088778195084,31.35548178809622
100,0.05202243239845366,23465.14831188003,31.355383539661883
100,0.048506278873724634,23763.908060056827,30.83121831846761
100,0.0652067709770847,22463.853553088495,32.781693498120845
100,0.07249281476873273,21981.777756942127,33.37128720487672
100,0.09989678029458995,20530.755265686847,35.04711251328011
100,0.09989676853300901,20530.75578365562,35.047111907301364
100,0.1,20526.21263145488,35.052427904201046
100,0.0998939571580171,20530.87959620884,35.04696705797926
100,0.05158127650868136,23501.84590424513,31.29439405998018
100,0.05158129558637409,23501.844312467172,31.29439672418599
100,0.05158127084403642,23501.84637688387,31.294393268910277
100,0.05158128509883141,23501.8451875121,31.294395259597636
100,0.05158130119464375,23501.84384453231,31.294397507382172
100,0.0987351679450266,20582.30152123278,34.986920174359724
100,0.09616568154631452,20699.136720120394,34.85123861664242
100,0.07885949664057271,21596.874987469055,33.82139800186626
100,0.07289818273883367,21956.29766198741,33.40151655469411
100,0.07288924140660383,21956.858216380107,33.40085231178376
100,0.07288547652778891,21957.094265791013,33.40057258859206
100,0.07289818369591995,21956.297601988834,33.40151662578904
100,0.07288442737438725,21957.16004743156,33.40049463494014
100,0.04914039533050285,23708.955001108196,30.93271585036595
100,0.049153794875738614,23707.798962086923,30.934824340296064
100,0.0491407679074722,23708.92285433187,30.932774497200796
100,0.04915379392196209,23707.79904436592,30.93482419026651
100,0.037552697768201526,24794.012099116444,28.560548296863093
100,0.0866647312806873,21166.807484874378,34.31454300525001
100,0.08666471812652991,21166.80817332505,34.31454221855176
100,0.0914688961236013,20923.09015963639,34.59336925660359
100,0.08666471309391477,21166.808436717638,34.31454191757087
100,0.05666486287784649,23092.06528022185,31.93282527032749
100,0.052325277278235854,23440.084085761304,31.396552766033658
100,0.0566648686375293,23092.064831798074,31.932825924115477
100,0.05666488353658398,23092.063671822725,31.93282761532307
100,0.05581085094788688,23158.94112685179,31.834361418092712
100,0.06557896156143643,22438.081075979735,32.814249847807055
100,0.07834812738664454,21626.614877487602,33.78702961393192
100,0.06415830278722949,22537.146570378718,32.688320301130474
100,0.07834510854791585,21626.791038161078,33.7868258784938
100,0.08435077805075342,21289.761360735032,34.17400565690791
100,0.03535969798999638,25020.114301054844,28.433233934623182
100,0.08306153564217132,21359.896112131475,34.09375081244444
100,0.08306153878883464,21359.895939506503,34.093751010110296
100,0.08306446588346134,21359.73536309358,34.09393487934216
100,0.08306155672074851,21359.89495576752,34.09375213655002
100,0.07311779037040414,21942.550641352915,33.417795469594175
100,0.07311779037040413,21942.550641352915,33.417795469594175
100,0.0731121219481562,21942.904973509103,33.41737613996694
100,0.039635846465907544,24585.689379420353,28.985566951260903
100,0.03962751242920085,24586.51059714033,28.983604980970252
100,0.03963583795022043,24585.690218488005,28.985564946035574
100,0.03963936411126525,24585.342787452573,28.986395351817944
100,0.03964024515344552,24585.255981479502,28.98660286268882
100,0.05483178334566117,23236.569325128687,31.717528319046025
100,0.06025652685588663,22819.109267732292,32.31656474337345
100,0.06025653626306341,22819.108569976728,32.31656569131823
100,0.05619675952059592,23128.625563489168,31.879237418360944
100,0.0670756624537123,22335.721252955263,32.942233823921974
100,0.06521750636830397,22463.108385085914,32.78263677827481
100,0.056765449689443026,23084.239359825737,31.94422240687302
100,0.043045600698190606,24257.677442421038,29.78907522234642
100,0.051780836609759476,23485.218020230906,31.322135245072563
100,0.04994377791979225,23640.019278806085,31.056602878399513
100,0.07979353203456963,21543.066019139776,33.88345514236635
100,0.06178402369847289,22706.965103727303,32.46702251919307
100,0.06707293942146067,22335.90563775791,32.94200508519065
100,0.0852434487960514,21241.887793987018,34.22874022349657
100,0.05218338608581596,23451.814440797483,31.37733333252164
100,0.05128558432258843,23526.56750725016,31.252816207316826
100,0.06371684978563834,22568.31445187515,32.648242481303264
100,0.04864436282178933,23751.900610146506,30.853611299535306
100,0.07880084459485161,21600.275918342773,33.81747041142257
100,0.0449122931375841,24084.64716219557,30.183037605749377
100,0.0618428498260403,22702.692066825206,32.4726834350373
100,0.04679555822870108,23914.585077569594,30.539275924669095
100,0.07940133371031405,21565.580013612765,33.85750884233485
100,0.07940667394981392,21565.2726814094,33.85786320484391
100,0.08053573028463476,21500.775753312824,33.93212571874628
100,0.0826493920646583,21382.567217559823,34.06778438872558
100,0.06282633105989016,22631.750117554522,32.56594546242609
100,0.05048951895781282,23593.623671868798,31.137951339206264
100,0.04940402633125339,23686.249536313884,30.973931979100836
100,0.05856314428347668,22946.154323774146,32.1413148478173
