evolution$generation,economicMultiplier,sizeEffectOnSupply,sizeEffectOnDemand,distanceDecay,populationToWealthExponent,wealthToPopulationExponent,mselog,logmse
7814,53.71170936288966,8.123183407610961,8.109604888890129,0.06548602042862184,6.1742884767573605,0.1286139881974766,65.86626422530216,33.74344771480708
7814,12.573185245137255,3.1917983868037307,5.387466730273217,5.853236269984712,5.594275729895149,0.28900469539830986,166.91382880378816,32.91461433744762
7814,18.243393259968663,3.04386040902919,5.3390184827981475,4.060408570607993,5.762208468968347,0.2990880854900398,123.200324414889,33.585717794206644
7814,57.02583607752933,8.15574803129633,8.101298730656346,0.05558134270291079,6.298423067155141,0.12771668771507472,75.41303115799215,33.727397296006124
7814,57.00952198697563,8.160866928213315,8.101348113634097,0.047016989602945036,6.296070119588302,0.1277319998632361,76.69355723219569,33.72632875805397
7814,57.008616778407806,8.16686628833542,8.1006656467202,0.05053944391103598,6.288990513553103,0.127848402963633,78.90048047048896,33.72468509613362
7814,15.731347867252879,3.261123792316233,5.528572773237799,5.24159667742896,5.511987156531573,0.28339241254958336,138.4507340571581,33.16108735723111
7814,18.548325602966457,3.1097654839803934,5.302765936057248,4.356580363130922,5.6720392179811405,0.29838813364915295,129.30340470081617,33.36928132953509
7814,13.725944250121854,3.1922377621121605,5.471713206910532,5.440951985614006,5.525547834299204,0.2860066501438576,140.36384536630766,33.139899418982516
7814,15.70956316918077,3.2591208924129806,5.523020912436644,5.282515718881503,5.5119842791624585,0.28330475292855795,136.8226090100079,33.17490359133255
7814,18.678305213735634,3.076279493911228,5.32298690445584,4.449988412941629,5.815602566097106,0.2982721395317476,123.89494821608787,33.44088750247762
7814,11.99755017834228,3.1274001884412543,5.361549389105528,5.76398515903728,5.584132974619562,0.2920974400333794,156.50260015292832,33.00699095079459
7814,15.903660044417368,3.2554994931558,5.519365858369437,5.214128122545224,5.511400162676654,0.2832203565425014,134.20960224690012,33.19593944824303
