evolution$generation,economicMultiplier,sizeEffectOnSupply,sizeEffectOnDemand,distanceDecay,mselog,logmse
39975,100.0,1.0882647525887448,6.2898353593462915,6.292136636417991,4600.531265197961,31.937805975712436
39975,96.23738985587595,0.787212815240935,1.2260940385853023,9.093453174837839,Infinity,29.011520782651285
39975,96.27653133720244,0.7877691475491547,1.2231352632115307,9.08460292712204,9425.814768431475,29.014959625962202
39975,96.28572407836357,0.787412912717762,1.225116549453015,9.205879694909434,9366.224309536134,29.034973514923635
39975,82.55385440269019,0.807706506464709,1.1729090669363698,4.79137051038387,8343.034546420398,29.91250288400377
39975,100.0,0.7955174896997902,2.266304983792328,8.618397490340394,6137.847707279138,30.9121537057422
39975,99.89654423693804,0.7818707546226844,3.2667095586963844,9.905448517761998,5155.086853715892,31.420137324658054
39975,100.0,0.8106968009303103,1.1951112317412207,4.4502919162429535,7925.428036974877,29.982375990675155
39975,82.60993638951955,0.8077194508173154,1.172134160800879,4.783345819216014,8341.192970163595,29.916627933044893
39975,99.64665774749338,0.8035897155021559,2.3798088273131883,10.0,6933.94190935496,30.451909903030973
39975,82.47436658618363,0.8088660023027052,1.2643352575883031,4.569755855123797,7206.821446563738,30.293524675159162
39975,99.9962560593641,0.7994031261869305,1.2375434308164368,1.1009623009287466,4930.003860288338,31.917122597994208
39975,100.0,1.2020664395103147,5.819572249718512,6.077367842034058,4662.840604935354,31.937705696646454
39975,99.56837609843366,0.8009409773170637,2.5036838151346794,9.999999709075201,6499.071679811605,30.711613221042384
39975,100.0,0.8045300676025599,2.5120007528410246,9.999999380757,6313.22593866277,30.714406464598966
39975,99.6188059485025,0.8035787740449591,2.3795908454610517,9.998725954793349,6895.516175752753,30.45206610978875
39975,99.91074782155872,0.8105748261288231,1.1968910808370135,4.460830103276371,7840.914821351364,29.98239393744574
39975,99.61852722052924,0.803582345678356,2.37964462952591,9.998726373298222,6821.960482639935,30.452207490181603
39975,99.68399309342368,0.8035569641663595,2.379787284134739,9.998758098395438,6788.391993901548,30.45238730526344
39975,99.63673503654988,0.8035974072033492,2.3800771135629093,10.0,6757.4116134587575,30.452566071851148
39975,99.84285186427284,0.7748093854650216,3.366328568040989,9.143375167834195,5101.2564959120355,31.68079510479429
39975,99.88805463229642,0.7770385180374646,3.3666531258819683,9.708738420810715,5133.164319969046,31.67738515454044
39975,99.67867139693882,0.8035570005168721,2.379719808063949,9.998781549427244,6819.593514694848,30.452221925168327
39975,99.64312234768677,0.8037342136638334,2.379973441452445,10.0,6734.329642906403,30.452963078569276
39975,96.33656681183238,0.7881357813411392,1.2211260770914092,9.061454287935062,9406.05176441504,29.018099371026697
39975,99.6162660741961,0.8036289646251261,2.3798288513108083,9.998773472181153,6748.37509078364,30.452815706406824
39975,99.99681386284915,0.8105118865979574,1.1957735238237523,4.453787573932427,7791.12020262354,29.982876916442102
39975,96.4473854449843,0.7878696773110762,1.221553104263333,9.062877763582216,9424.864344212034,29.015228673584904
39975,99.99681724450294,0.8105072691774113,1.1957153741614113,4.45383346108813,7816.3955365054535,29.9826584929755
39975,100.0,0.810544029360127,1.195843483132952,4.45429897130591,7801.796316185956,29.982731693774806
39975,96.24687700643887,0.7875738973016716,1.2233776897346138,9.126239397079722,9375.107052934143,29.022278334070432
39975,99.9999925852924,0.8045385257935987,2.512029799255413,9.9999993671913,6300.828290263372,30.714460829440846
39975,99.97717044315839,0.8039805364476622,2.3796823992845515,10.0,6723.341030160699,30.45335947084314
39975,96.43875385585305,0.7878329100185397,1.2191859127717348,9.053634340546186,9387.27855986942,29.02170765155739
39975,99.99704884474438,0.8106183954769491,1.1966223969106158,4.458268491914606,7777.883187622567,29.982907226790786
