evolution$generation,growthRate,innovationWeight,gravityDecay,innovationDecay,innovationUtility,innovationUtilityGrowth,earlyAdoptersRate,newInnovationHierarchy,newInnovationPopulationProportion,mselog,logmse,evolution$samples
23000,0.048708603437985824,0.017270361118017875,6628.559685163533,5825.4061699378135,2.3456769347092927,1.2877501800857138,0.2277528192478252,4.300982305884022,0.4057488632295062,24204.102775494157,56.228827420407086,52
23000,0.03583311503917299,0.0,19888.7046255881,7641.571174065106,1.0,2.9341798039707916,0.2790951894541637,4.684633980081263,0.9,24970.701048323474,28.422581758505405,40
23000,0.0491752070803847,0.02038660278087779,0.1,0.1,2.9863098295767894,1.02397085302434,0.0198112936695746,0.23175187102963257,0.2845186156918712,22801.776801539483,36.48278234131697,1
23000,0.04706927843548775,0.0,2592.7834343442796,3223.7679038755336,2.997837987659585,1.4340221624850118,0.397531645833866,1.496974705362608,0.4348536923768236,23890.235863643604,30.587885415632698,1
23000,0.04881982966348703,0.020494601840923707,27.74859885075542,0.1,2.9419951419644397,1.0205055954169746,0.020696397760715253,0.22082813441551252,0.28361180635801775,23472.273312317793,36.48429367277155,7
23000,0.049365686211004255,0.001551338848475934,3263.207608743536,0.1,3.0,1.0145889091504694,0.1706050765339382,0.1,0.36770828829314073,23579.858178694616,33.84386472145096,2
23000,0.04223605647589008,2.07204065951819E-9,18183.755511332933,14043.803135789864,1.0017740408934526,1.0,0.3861442687323473,4.811311804523153,0.1134913734555447,24334.13464169496,29.605441086941042,28
23000,0.040401163435309285,0.0,19391.299718885413,4495.719729405991,2.42564350591856,2.489407464804602,0.10834099266601813,3.7950506973092146,0.3434382823533545,24510.688185582898,29.16855681401099,26
23000,0.04397058872211144,0.0,16914.854775032287,4.848156903515537,1.0,3.0,0.2642690361287062,4.992994178299459,0.7156335595312661,24171.372633962514,29.98955467601521,32
23000,0.04993032689778769,8.037225136200053E-4,1532.5289043600715,0.1,2.958027509049246,1.0,0.04360392152778204,0.1,0.28291442822789215,23596.879115911204,31.07943234674954,2
23000,0.036040568305317454,0.004462489181117597,19492.65372161818,0.1,1.1680284895821118,1.3761302965796554,0.1073487315795245,0.1,0.5432060667855517,24128.417824344247,28.424662957276194,1
23000,0.03995811755686149,5.527033768582421E-7,19804.654239325886,19778.30091736059,1.2014610298347677,1.0412755612575844,0.4391794188019067,4.998522943409903,0.4610660118294606,24554.00908808845,29.067464427816244,35
23000,0.04256562548170942,0.0,20000.0,6063.443014586456,2.287934840923885,2.885995803662239,0.03716287804177117,4.1563765905095815,0.21186669974475825,24302.903685168894,29.6810641542904,33
