evolution$generation,economicMultiplier,sizeEffectOnSupply,sizeEffectOnDemand,distanceDecay,populationToWealthExponent,wealthToPopulationExponent,mselog,logmse
39788,11.545775491209529,9.921038958838103,9.913309969965862,0.0011958544292950898,1.587004113481256,0.1,225.7358926971465,32.9020862480746
39788,69.15075730795527,9.922072537783329,9.913242911409093,0.0,2.993514310049976,0.11337068487661227,247.70209577216272,32.81388059650625
39788,32.221602568777705,9.922188720641461,9.909967748247272,0.010895326957084317,1.926754772170538,0.10777398617747014,240.71501051418875,32.82285242724158
39788,41.42517823705173,9.922429261743956,9.913776760217111,1.0944069464209406E-4,2.712778981860979,0.10973852259167878,241.1294376258985,32.82284049049056
39788,32.284003560812735,9.922189487666389,9.90996662061082,0.010800199312778166,1.92703361364208,0.10777404611187583,240.44060980312,32.822940865868254
39788,32.72622043716324,9.922251445645527,9.910044293886939,0.010861835709741238,1.870488763186394,0.10781282358350947,239.41924620019586,32.82390868033518
39788,32.323075414028004,9.922188425889951,9.909966432996184,0.010741576328711347,1.9149254621129776,0.10776928964863963,240.1718630410727,32.82307507000102
39788,32.38039293996751,9.92221894973629,9.91004996059353,0.010350534669325562,1.8279891907620869,0.10754980086944436,236.57857208125677,32.83280887355225
39788,22.104585954024056,9.920617433858924,9.912445517104228,1.9096772413091566E-4,0.14189460591302386,0.10513877233709103,233.00611136704254,32.85133791024667
39788,19.74870417417356,9.920555529309512,9.9123467343052,0.00101354461933785,1.0450869458862972,0.1042586424817799,231.42603955029108,32.85926577164682
39788,57.36900156376081,9.922084216521153,9.91345538750889,1.530266878549406E-10,2.8310806145833074,0.11210321217355995,245.81105923525422,32.814974829787225
39788,32.7381090705391,9.922252800155324,9.91004469376536,0.010937823971529726,1.8652249182690173,0.1078300888033125,239.6978844334506,32.823504701696635
39788,19.65276100939885,9.920537140552097,9.912383519623317,0.001105407976007396,1.0425372646317763,0.10425540969249536,231.683907556148,32.857794586601024
39788,32.97956720458182,9.922182616327815,9.91001454730072,0.010919626200404877,1.8520569291246782,0.10774754467587534,237.55832294356753,32.82870685875826
39788,51.38898678344661,9.922237437292136,9.913537105741485,8.406369151928998E-6,2.3910314028143542,0.11131428796523156,244.4039640699629,32.81656284149778
39788,33.042309080163015,9.92221632590671,9.910031181067124,0.010481344008107614,1.877273194015317,0.1077394670053001,237.30948933274533,32.82958697588904
39788,57.09341246417108,9.92209273245492,9.913320571236047,1.1267396925479012E-8,2.7725712941296194,0.11204568968814435,245.5390180357545,32.81517806234749
39788,33.56375971450114,9.922222241347637,9.910049807580751,0.01053650302257129,1.8929839259297823,0.10779628824367107,236.8279203359449,32.83199207805183
39788,19.5854517959697,9.920549776486558,9.912363940168381,0.001062794394577746,1.085095407788212,0.10418199629426361,231.17474644389557,32.86064114674629
39788,32.85127924948766,9.922250208940326,9.910017428419335,0.01032053319976254,1.8623788737338152,0.10782296626020546,239.16931633753657,32.82426596459966
39788,49.26194503566486,9.922083115426146,9.913489904784749,2.3787521893757973E-4,2.7030676000157174,0.11103776811977667,244.13351725296442,32.817032715299035
39788,32.93530671697209,9.922174946866692,9.909982622869462,0.010202892486012147,2.1055743661106225,0.10769904269746605,237.0645543348959,32.830576999538025
39788,32.93760330807831,9.922219593885545,9.909987173173787,0.009831364832174193,1.8814661948589997,0.107754246661823,237.80526940863447,32.82775848469735
39788,45.3659766481376,9.92228022437759,9.913692862389446,1.0514197273970648E-6,2.719050404013027,0.11044330261850954,243.03155936154633,32.818854419857686
39788,19.674584408677486,9.92054903414918,9.912363553494854,0.0010450244220709846,1.0834741106340888,0.104186666787467,230.94373931891596,32.8621306028551
39788,19.673737199817282,9.920555329372748,9.912354004809014,0.0010105638932608714,1.0483892910035397,0.10427847181752248,231.9221868891696,32.85669358107559
39788,21.500266928908758,9.920414359205548,9.912373652488618,2.3086691835750385E-7,1.24980911874247,0.10494858172024879,232.75159349667285,32.852578435354715
39788,32.5049741169422,9.922216554609482,9.909976614174576,0.010373186825827867,1.8212222365696293,0.10779283940640091,239.91795074014755,32.82326433847707
39788,22.291010951170513,9.920604103232606,9.912445277253711,1.8467251967625373E-4,0.1,0.10521571235276034,233.26136126511017,32.85018813091688
39788,16.280561111300283,9.920508143966508,9.912430890421891,4.343168902522354E-5,1.0169359978547525,0.10286407615807863,230.01466152298173,32.86684278252039
39788,51.123641619677954,9.922236913576311,9.913578820375935,0.0,2.3957319536435047,0.11129678421324654,244.62931895648848,32.81630730269909
39788,67.09600143755723,9.922065615766515,9.91325179515325,0.0,2.966754200568322,0.11315985631946524,247.2919250837181,32.81399043863102
39788,51.24296937251649,9.922237693704233,9.913560938124586,4.576564199293521E-5,2.4040962629191864,0.11125649589335185,243.69401593387397,32.81763908868873
39788,67.33493211920728,9.922065814216,9.913245943178923,4.895423379533855E-9,2.94999926575657,0.11316715721806017,247.0640454890251,32.814093688168825
39788,32.86958546664326,9.92222611719474,9.909987606758147,0.01014201027885221,1.855865264498565,0.10781311785595947,238.93513689071875,32.82472578967471
39788,49.61966133103731,9.922093403473264,9.913500642752133,2.3915580728014162E-4,2.703136462169239,0.11104554949810858,243.4561668575555,32.81805177883907
39788,32.93333067615601,9.922217772247901,9.909987641171043,0.009959568368156601,1.8807308526881616,0.10776984959543635,238.03913503806268,32.82698137632153
39788,14.774549026760425,9.92052958116871,9.912520944539189,1.158732207919806E-4,1.102906648414301,0.10209185984903947,228.69619342349927,32.87473201041149
