evolution$generation,economicMultiplier,sizeEffectOnSupply,sizeEffectOnDemand,distanceDecay,populationToWealthExponent,wealthToPopulationExponent,mselog,logmse
3640,43.59566463545638,1.5705836818106673,2.250047567978476,2.128533247974299,3.865330483750854,0.5424179870361215,30.162359136342666,31.4827726295757
3640,44.04465123477187,1.5397785616332333,2.5263445404461695,1.3267497830010002,4.263560462663918,0.5335090348196307,25.75121317486532,31.729054603876843
3640,44.15162915041862,1.5619859016007491,2.458961055920751,1.6444184863270612,4.399582185315806,0.5330366387774313,25.910591813384983,31.6477185988019
3640,44.32645438822209,1.5307700048075632,2.4493048910583237,2.0714892729544268,4.541376747408045,0.5378666823656737,26.26284083570344,31.60018763283488
3640,44.17183039433392,1.5628742107165965,2.4601170165049906,1.682141131342452,4.394988786265646,0.5332019330113358,25.9730964590185,31.625365211352683
3640,45.57166263007305,1.59617316587247,2.2829210543900054,2.1243218481904735,4.117173827764236,0.5283483442525883,27.798905753573425,31.48527893150042
3640,43.64826670032086,1.6715065296228482,2.4645919430872776,2.1174295323346612,4.004454420230404,0.5039383629589148,27.2970130899833,31.488428426014327
3640,44.15162731372654,1.562074005885883,2.4604649575999127,1.6854443531467258,4.401098597398692,0.533289821308491,25.9502899479145,31.625555288550682
3640,45.56384884851673,1.5958952103313633,2.2711040971889562,2.123905410470901,4.107801757654498,0.528319228281486,27.730077941577044,31.485282034024433
3640,45.58209660111039,1.5955225294838007,2.2716816104898117,2.124031614912226,4.1066147866837195,0.5282230028772587,27.7096423495743,31.486514177308834
3640,42.31366579439507,1.6440516163429273,2.897106591363549,2.171873262566301,4.01244007937065,0.5033365396467416,26.31441526322735,31.56749607088365
3640,61.88618981126407,1.643905653436694,2.756895211552357,2.1735492504471394,4.0098280025069615,0.5129381941817901,26.42455293523738,31.531981546431783
3640,61.69516076883564,1.6439020750121065,2.748715637640565,2.17457614526816,4.016093015037174,0.5135723146727855,26.456905352879154,31.52691008155268
3640,44.32510785533538,1.5311586510635617,2.4485106835676342,2.075175025558866,4.551788893004533,0.537811693389678,26.275534473475087,31.599218789004162
3640,42.29445543267249,1.6382951253886495,2.7217961258395027,2.1786480992764945,4.015283773601652,0.5114812532885967,26.780717217899735,31.5156679375013
3640,43.57724779063454,1.661501928466084,2.4658736067123197,2.116505655438342,4.006510728698095,0.5051078723145388,27.10284500598399,31.500727523303762
3640,66.89353911962156,1.6615928899245753,2.7606604129699654,2.255551138748534,4.0481879770881735,0.5137717094132013,27.19769261575474,31.49487778519603
