evolution$generation,growthRate,gravityWeight,gravityGamma,gravityDecay,mselog,logmse
33000,0.038718411730229184,9.383068129716609E-5,0.6062466074352899,99144.67943133618,180.63061690758707,32.87296598238099
33000,0.03816713083265535,1.5351882544146806E-4,0.6228837114842063,89032.71210571373,180.01452602231495,32.877805295947994
33000,0.03868304433786551,1.0352744567790844E-4,0.5684762826011287,99007.25390784231,180.60261785497033,32.87314660852537
33000,0.03796813184660243,1.6195914654370362E-4,0.6547906642073198,80177.72694134657,179.8148301847358,32.87985155079169
33000,0.03901891282620432,6.281245141259533E-5,0.5040684002731779,94160.80647087313,181.05401615390647,32.870384923317786
33000,0.03671569114069375,2.1495316619223926E-4,1.15099673284657,88462.67549180787,178.97178298521806,32.95609970646496
33000,0.03820771245653375,1.439198616246556E-4,0.6467425157926556,95973.11554918249,180.0400184436115,32.87755961377034
33000,0.03835318190797947,1.3739113550484012E-4,0.6169208073347296,84999.53886284349,180.20704929462593,32.87610029576971
33000,0.037070706493415505,1.3545247445968223E-4,0.9697548163769223,48357.381194666574,179.17180437938538,32.89177004968695
33000,0.03921044017762598,5.2028471233724484E-5,0.41841053199827144,96551.0022316587,181.35890795354965,32.86876737893975
33000,0.03864187963198756,1.183245652691358E-4,0.5660122553095954,98754.20896666178,180.56484451938456,32.87340783033531
33000,0.03808502939083606,1.3804971461478906E-4,0.7104143081229229,86422.40083479314,179.88666973995598,32.87908421539758
33000,0.03873471355548045,1.0136406600470143E-4,0.562707443946842,99216.9941942115,180.67291310232056,32.872677433489436
33000,0.03824866473488192,1.2921618579246686E-4,0.6524803280668865,82660.18272360331,180.07120588518652,32.877293154582745
33000,0.03853234232849579,1.2060305587130687E-4,0.5795917767066598,100000.0,180.42011467583765,32.87443525975588
33000,0.03809364636448424,1.3673614927523756E-4,0.6776802358305785,85059.98581731989,179.90800909431442,32.878864632311334
33000,0.037582095426612,1.4127064153581347E-4,0.8187522110827881,53263.04000733692,179.44669464233334,32.88481939364594
33000,0.03772171583312281,1.3178829142098885E-4,0.8242071631284577,52327.03715214577,179.53595687040183,32.88341826868054
33000,0.039189810718905815,5.0538826527787574E-5,0.4289559816025561,98629.09265425814,181.32049082336493,32.86895582939349
33000,0.03851127052171977,1.2399088894860208E-4,0.581718736674844,91291.6256256582,180.39652366854227,32.874608628549886
33000,0.03670000573840261,1.600402322755768E-4,1.1703671663929789,86723.37109073096,179.0274546526082,32.91420238585149
33000,0.0371431175352882,1.275082921899484E-4,0.9724492782644513,58048.06802061499,179.1955632562981,32.89081524292955
33000,0.0385291497106551,1.152806317247239E-4,0.6022209693829469,92555.1688247492,180.4038090641565,32.87455438139436
33000,0.03700466246236114,1.283321999603401E-4,1.0230336139911136,47298.32672182442,179.144424518731,32.8931342702574
33000,0.03832999372325614,1.4478614700919452E-4,0.6034194243500359,99436.15778800202,180.1917941526396,32.87622338017774
33000,0.039042942114552004,6.85471299710018E-5,0.47967795546199765,90366.82976772149,181.1041642804528,32.87009753119369
33000,0.039211368251869605,4.83900553673481E-5,0.4533391535778792,98438.99255577003,181.35134775411288,32.868811506466294
33000,0.03661834547472672,2.94479627918363E-4,1.1794465633974436,92783.73593448229,178.91963040276534,33.09493064695607
33000,0.039193838266451494,5.126725297695432E-5,0.43626677931615954,95407.5364167109,181.3280050247529,32.868920964719926
33000,0.03757034834705353,1.3227897367736082E-4,0.841801876459785,48734.78503875489,179.43158392662434,32.885097292155855
33000,0.03686070704424219,1.41203038205848E-4,1.0435834778321318,74803.0084780594,179.10294357393957,32.89611402456939
33000,0.03893881101074903,6.68037162267215E-5,0.5632860187329692,99255.25448853569,180.92691368046755,32.87111227845138
33000,0.039197036268709615,5.2721252422122876E-5,0.4359493633823883,98478.16483466212,181.3359632629706,32.86888426394416
33000,0.03920015003358865,5.3781802854077645E-5,0.4321519265950066,98614.75569004218,181.34341324485555,32.868849004350345
33000,0.03749095366617344,1.2723972879711575E-4,0.8943945616454594,57909.78704961488,179.36616849658785,32.88632856202894
33000,0.0387092172143361,8.889644853052602E-5,0.6172350637737463,98072.47163568654,180.60989013875283,32.873102914652925
33000,0.03757110610519199,1.4194899107689774E-4,0.8199430461623844,54433.517039935105,179.4394179408408,32.88494385680362
33000,0.0366008579789552,3.0386027124371E-4,1.191447688492536,91654.72703086896,178.917528386123,33.12529246638017
33000,0.03667803481371925,2.0773222490728536E-4,1.1626875123749738,87265.21424545332,178.97493058243086,32.951416655001296
33000,0.03833026485450506,1.4813845160826762E-4,0.5922891569031697,88695.59245842595,180.1994743787223,32.87616162416869
33000,0.036615791968214476,2.694946975093969E-4,1.1570150350630732,88482.11424084712,178.93249330652947,33.03059721530363
33000,0.03840080829676885,1.4109363420034929E-4,0.5770785591822036,96556.67137449591,180.28037087414828,32.87550481845921
33000,0.03790345128293534,1.477081428234425E-4,0.7073453835081323,88794.83109234572,179.7285967070815,32.880824630685765
33000,0.03875994900171554,9.97614432924374E-5,0.5430306466392744,96243.63063661687,180.7111398643288,32.87243045982576
33000,0.03822830808862501,1.3664715476925868E-4,0.6514233965214813,84090.77868283358,180.05502915318854,32.87742287730313
33000,0.03786629933890367,1.363060777911072E-4,0.7655749215478276,88138.86858715626,179.66934383412817,32.88154093538538
33000,0.037863282076284935,1.358057996310162E-4,0.7734586797443755,86752.4070515097,179.66337224437174,32.88162875133343
33000,0.03873134491555324,1.0051783306432514E-4,0.5689185262113154,96391.53931827645,180.66567051725178,32.87272616064408
33000,0.03822141148903799,1.3673674633366535E-4,0.6517222656252111,84072.9533929504,180.04766117522107,32.87749129748889
33000,0.038011152046120586,1.4268033290934002E-4,0.7037860066593697,99980.60014468033,179.8222145459073,32.879739034758444
33000,0.03665312922472241,2.7137948993192275E-4,1.1908183148134375,89829.38897341564,178.9250581525945,33.06040400136746
33000,0.03791305109414298,1.4791790111511326E-4,0.7110601973246846,88970.24232713318,179.73504071140914,32.88073606361279
33000,0.036591707980588487,2.626321400366157E-4,1.1615168274928451,92411.89908120007,178.93579398775603,33.02115497057814
33000,0.03754156745633999,1.3845436031069918E-4,0.8178787772099239,52137.8966772655,179.4242074042337,32.88525984590698
33000,0.03660144135547824,2.7201254787789515E-4,1.1986673283352118,89943.11294738603,178.92445955741178,33.06473828525008
33000,0.037780364901997134,1.1629707350145948E-4,0.8501791785049968,52764.57928932861,179.5692322194047,32.88293204577487
