evolution$generation,growthRate,gravityWeight,gravityGamma,gravityDecay,logmse
100,0.039907951791060055,0.0,3.9513004514499483,8844.211554697453,32.86547004532815
100,0.039907951979049255,0.0,0.8385031717181182,13294.615286614902,32.86547004532815
100,0.03990795239082082,1.6475411874782945E-18,0.35033680591025823,3494.011906651233,32.86547004532815
100,0.03882236896136343,6.022148213049589E-4,0.00162951858498491,206.89195145406867,32.862415486932726
100,0.03990795202677059,0.0,0.135917274628019,10803.383244443707,32.86547004532815
100,0.03990795204003386,0.0,0.0,9423.55786079804,32.86547004532815
100,0.03990795191508925,0.0,0.0,7101.990002246101,32.86547004532815
100,0.03990795209213999,0.0,9.152630231526391,19687.53589751833,32.86547004532815
100,0.039907951989655785,6.521176176471781E-22,7.648640466506173,3668.7258250484365,32.86547004532815
100,0.039907952109592366,0.0,5.747972671577611,15406.212110095626,32.86547004532815
100,0.03990795208782356,0.0,9.224407625992567,14086.003089766238,32.86547004532815
100,0.03990795206451872,0.0,4.885729511357889,13752.084169510937,32.86547004532815
100,0.03990795197179852,0.0,7.616379670467525,11736.992970263731,32.86547004532815
100,0.03990795204042117,5.122144957210514E-21,6.335170829513014,1714.5210236572455,32.86547004532815
100,0.03990795224805995,3.798060809720815E-21,9.908758432073236,3911.1825855497905,32.86547004532815
100,0.039907952000042164,0.0,5.169114030576546,15769.73981679126,32.86547004532815
100,0.03990795188150662,0.0,0.0,8386.006127545326,32.86547004532815
100,0.039907951521587014,0.0,9.992724135607112,13546.906234898861,32.86547004532816
100,0.03990795165025758,0.0,9.834617318760591,17585.69276371831,32.86547004532816
100,0.03990795207675306,0.0,0.36525321322810744,9948.624897648499,32.86547004532815
100,0.03990795188150662,0.0,0.0,9148.173617875016,32.86547004532815
100,0.03990795202216049,2.1757769923651993E-19,9.441625246918386,3273.3059397262373,32.86547004532815
100,0.03990795197341272,2.9172098101881266E-20,8.190292180201396,2669.9381249769103,32.86547004532815
100,0.039907951939992144,0.0,10.0,12354.54959438021,32.86547004532815
100,0.039907952119105534,0.0,0.9187063228378276,13885.29204826973,32.86547004532815
100,0.039907951865141976,0.0,10.0,7975.721008461077,32.86547004532816
100,0.03990795217119376,0.0,0.012725661877754195,13113.14562457031,32.86547004532815
100,0.03990795191041131,0.0,10.0,18394.658687449097,32.86547004532815
100,0.03990795165123301,0.0,5.34151854051546,17912.54884718702,32.86547004532815
100,0.03990795211716619,0.0,5.596051336540143,1952.1503621130169,32.86547004532815
100,0.03990795197154895,0.0,4.131042733297659,12479.651315043839,32.86547004532815
100,0.039907951916506,0.0,8.636365190366385,6098.1659788250845,32.86547004532815
100,0.0399079519387174,0.0,9.977192812094822,18983.90745702254,32.86547004532815
100,0.03990795225274932,0.0,3.9603586536488034,16093.01992983132,32.86547004532815
100,0.03990795193999025,0.0,6.596133422909325,11801.851175155061,32.86547004532815
100,0.039907952220918315,0.0,9.025582086469544,12632.653237659177,32.86547004532815
100,0.03990795193528784,7.687087434866062E-23,1.226906144200369,1488.7130749079474,32.86547004532815
100,0.039907952021659636,0.0,7.505703455456031,10628.393269498889,32.86547004532815
100,0.03990795197434278,0.0,9.376090221719547,15951.333710023242,32.86547004532815
100,0.03990795208635905,0.0,4.640341573987174,3092.5066444111376,32.86547004532815
