evolution$generation,growthRate,innovationWeight,gravityDecay,innovationDecay,mselog,logmse,evolution$samples
100,0.04951584040791157,0.02703591628944857,6194.279694410416,5351.573776578654,20700.046481516973,73.3351389257413,5
100,0.0470040244274895,0.0,20.158759022045768,18087.31866321248,18584.830560070266,36.95454620432214,1
100,0.011969351744613761,0.0,7353.753001171137,7701.851864597878,21016.87898265391,33.332113505468165,1
100,0.04695177514365953,0.0,0.1,18249.053560937937,18585.58770717322,36.94998565722617,1
100,0.04289497127510554,0.0,0.1,19334.619055125582,18665.07341210342,36.582030044553626,1
100,0.031797361935444905,0.0,4819.665010119186,5291.491136453563,19114.811601458205,35.393599967535074,1
100,0.04537318629851842,0.0033024428900801485,13679.334915458832,1683.2332758265663,18956.87552844044,50.62780529474567,4
100,0.02881061792637203,0.0,20000.0,3401.6702045576285,19301.852955658596,35.01396031678986,1
100,0.02566337132705397,7.777166186528567E-9,17258.307300387813,0.1,19533.20082855198,34.58370925440993,1
100,0.02544688360108547,0.0,17280.11109746472,1439.5532775327117,19550.467989982943,34.553138393648844,1
100,0.02526419931771756,0.0,17138.24235615183,15103.002665971018,19565.1786276787,34.52726503603461,4
100,0.04537318629851842,0.0033024424596486894,13679.334915458832,1683.2345574973328,18956.875414850358,50.627815719442815,2
100,0.01062360506528283,1.7583351340607396E-6,2889.910533516118,7672.193664002914,21210.90888013795,33.39494782678098,4
100,0.04695177514365953,0.0,0.1,13762.489186261451,18585.58770717322,36.94998565722617,1
100,0.030371913966086517,0.0018961585945839517,15722.552924917632,17490.266458250553,19345.14663865594,44.806806439411375,3
